,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ISYNA1,5.5325046,-0.03687199,-0.043414567,2.4039702,6.569333,-0.036849916,8.266825,-0.012469132,4.2153597,-0.04950936,5.49463,4.3847094,-0.0742032,3.312631,-0.069772795,-0.08603641
KLF10,5.4904227,-0.03648151,-0.04263134,2.3898916,6.5384216,-0.03681739,8.1895895,-0.0125526255,4.180242,-0.049373426,5.438008,4.3667817,-0.07337247,3.24518,-0.06890332,-0.08524136
HSP90AA1,5.519934,-0.036747307,-0.043145444,2.3987033,6.5603533,-0.036843624,8.240367,-0.012489384,4.2047462,-0.049468465,5.4748693,4.3758736,-0.07390681,3.2919133,-0.06949205,-0.0857651
GNAS,5.447051,-0.036051333,-0.041914307,2.3819442,6.512322,-0.036761284,8.110708,-0.012563987,4.147193,-0.049153026,5.3865466,4.3530865,-0.072679855,3.1931686,-0.068193294,-0.08459685
AP1AR,5.5158978,-0.036703248,-0.043063045,2.3960276,6.554826,-0.036857665,8.2338295,-0.012513438,4.2000594,-0.04945399,5.467579,4.377548,-0.07383357,3.2801445,-0.069377296,-0.08570709
GM2399,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
AQP3,5.486617,-0.036338974,-0.042453203,2.3891578,6.533538,-0.036840357,8.171702,-0.012563514,4.1775775,-0.049348388,5.426899,4.3623757,-0.073294915,3.238411,-0.06875854,-0.08518217
DKK1,5.4331164,-0.03582597,-0.041594792,2.376575,6.4971213,-0.036717743,8.07756,-0.0125428885,4.133806,-0.049013425,5.364426,4.344013,-0.07239791,3.173908,-0.06788579,-0.08434525
FOXP1,5.488304,-0.036443304,-0.042602684,2.390033,6.536245,-0.03682852,8.182524,-0.01252779,4.180945,-0.049361806,5.432401,4.360656,-0.07337769,3.248215,-0.06888178,-0.085247695
MATR3,5.47207,-0.036249362,-0.042237476,2.3873832,6.5343714,-0.036841415,8.153483,-0.012517828,4.16545,-0.04926774,5.4152865,4.363915,-0.0730618,3.221082,-0.06857778,-0.084970504
CST3,5.44083,-0.0361722,-0.042065494,2.3782408,6.4830656,-0.036579095,8.108943,-0.012516411,4.1486855,-0.049043644,5.3843875,4.3416924,-0.07268567,3.197993,-0.068162724,-0.08448294
FOXD3,5.5323706,-0.036785375,-0.0431855,2.4030945,6.5793176,-0.036964938,8.25199,-0.012584019,4.213805,-0.049610347,5.479908,4.381099,-0.074035324,3.2964065,-0.06958908,-0.08599183
GATA6,5.427409,-0.03592321,-0.04159922,2.3792946,6.495163,-0.036671408,8.076292,-0.012546694,4.1342926,-0.049019855,5.3649035,4.3467894,-0.07232923,3.1681182,-0.06785516,-0.08423864
CTDSPL,5.477238,-0.03634488,-0.042398922,2.3892481,6.5308743,-0.0368503,8.162106,-0.012512723,4.1750994,-0.049316216,5.4160366,4.3584976,-0.07323108,3.2341034,-0.06868751,-0.08512466
MANBA,5.4916196,-0.0366046,-0.042765524,2.3928742,6.542589,-0.036800113,8.198595,-0.01251744,4.1854987,-0.049383555,5.444793,4.369252,-0.07345547,3.255439,-0.06904767,-0.085312136
NR1D2,5.493801,-0.036484465,-0.042651754,2.3910098,6.540387,-0.036849458,8.1907625,-0.012550969,4.1847496,-0.049389888,5.4366493,4.365968,-0.07344323,3.2502155,-0.06894438,-0.08533635
RAD51,5.538989,-0.036868725,-0.043413606,2.4040005,6.580783,-0.03691515,8.276101,-0.012485356,4.21646,-0.049569372,5.5003867,4.3899226,-0.074237995,3.3137627,-0.06982384,-0.086101994
GRB10,5.4651275,-0.036067367,-0.04203633,2.386342,6.525697,-0.03684725,8.129279,-0.012534827,4.158453,-0.049212217,5.398838,4.357613,-0.07292375,3.2103887,-0.0684089,-0.08488669
BUB1B,5.5209513,-0.036880936,-0.043223742,2.4019575,6.5758634,-0.036875598,8.250027,-0.01255068,4.2163334,-0.049575143,5.4849515,4.3868947,-0.07398577,3.300896,-0.06959685,-0.08579024
AGPAT4,5.521214,-0.03683005,-0.04326903,2.399816,6.5611877,-0.036846057,8.253977,-0.012462596,4.210457,-0.049470518,5.481445,4.380691,-0.074007295,3.301272,-0.06961999,-0.085884094
ECD,5.458838,-0.036282342,-0.04221964,2.3833532,6.509694,-0.036711667,8.135852,-0.012523056,4.1599193,-0.04917739,5.4017444,4.353915,-0.07289585,3.211931,-0.06843712,-0.084765956
CRAMP1L,3.8461444,-0.04527351,-0.047203112,2.8358026,4.703326,-0.022968331,6.3082075,-0.005590778,4.1268144,-0.041616134,4.795559,3.302777,-0.06495932,3.3969193,-0.065247834,-0.06590808
TCEA1,5.5218987,-0.036681537,-0.04305252,2.3970633,6.5631146,-0.036898926,8.239098,-0.012541675,4.203188,-0.049504552,5.4731717,4.380017,-0.07388508,3.2832055,-0.06940678,-0.08576017
SNHG12,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
GM9531,2.1243432,-0.006721845,-0.0045412225,1.21621,2.899701,-0.012366778,3.095242,-0.00729132,1.2606559,-0.023912156,2.776399,2.5740006,-0.022712588,1.2844696,-0.023696946,-0.026283808
RIF1,5.453494,-0.03558749,-0.041243218,2.380479,6.531387,-0.03684058,8.079495,-0.012827572,4.130154,-0.049133748,5.3806725,4.3713803,-0.07222296,3.1421275,-0.06773877,-0.08430935
MCAM,5.5255504,-0.036774345,-0.043181207,2.3994634,6.5678577,-0.036917258,8.248764,-0.012506256,4.2099104,-0.049534943,5.4770784,4.3781414,-0.07400662,3.2945802,-0.069530115,-0.085876085
ZFP296,5.542281,-0.036853883,-0.043483358,2.4041212,6.576097,-0.03688601,8.278106,-0.012467423,4.2190027,-0.04953454,5.501938,4.3856664,-0.074324116,3.3221242,-0.0698768,-0.08617825
SSR3,5.4692497,-0.03624989,-0.042325635,2.3841364,6.518918,-0.036753774,8.149517,-0.012522464,4.164313,-0.049229287,5.411508,4.351916,-0.073067576,3.2282982,-0.06858088,-0.08494
SLC16A6,4.8245482,-0.026069246,-0.040899508,1.951863,5.080133,-0.03754435,7.5542135,-0.007280476,3.3456352,-0.043764308,4.0970864,3.4557457,-0.073290326,2.774961,-0.05753146,-0.08515117
EZH1,5.541793,-0.036878917,-0.043416936,2.404628,6.5805397,-0.036916718,8.275311,-0.012489421,4.2197514,-0.049570575,5.498131,4.3872633,-0.0742469,3.315886,-0.06983849,-0.08613685
CCNG1,5.589736,-0.038295384,-0.0392871,1.9763722,5.6027536,-0.035404477,7.1053567,-0.016857088,3.950944,-0.047130004,5.3786025,5.0129323,-0.061417345,2.3998895,-0.070619024,-0.0782308
FZR1,4.1755934,-0.041527167,-0.040633865,1.5218854,6.485875,-0.041221637,8.101263,-0.009592769,3.3498359,-0.04652381,4.901429,4.6431575,-0.06594586,2.0159621,-0.056862343,-0.07271063
IMPDH1,5.5265775,-0.036712673,-0.04304888,2.4008188,6.5847316,-0.036974862,8.249426,-0.012542134,4.2042346,-0.049564775,5.480621,4.3890114,-0.07389252,3.2840693,-0.06950583,-0.08582933
SLC25A4,5.468241,-0.036291216,-0.04229391,2.384706,6.511405,-0.036772177,8.143575,-0.012498309,4.1671042,-0.049189676,5.4062276,4.3553905,-0.07306102,3.2261443,-0.06851071,-0.08487056
TRIM28,2.8508227,-0.008913904,-0.005938284,1.4249597,3.5440323,-0.01772567,3.828996,-0.0089141335,1.8498627,-0.028599309,3.0710232,2.9138033,-0.02936527,1.19335,-0.028747901,-0.03595822
MTHFD2,4.209694,-0.025575902,-0.023757137,3.1769607,5.746557,-0.02644352,6.477188,-0.01812235,3.9861155,-0.052749738,4.355581,3.8074248,-0.062848374,3.3547282,-0.052149057,-0.069688514
HIST1H1B,5.499515,-0.03655326,-0.042785987,2.3942056,6.550017,-0.0368469,8.205295,-0.012516117,4.190286,-0.04942367,5.4519696,4.36942,-0.073588096,3.266109,-0.06911624,-0.085429855
ZFP275,5.0806646,-0.033096608,-0.043951243,1.5785205,5.7299376,-0.03287762,7.878088,-0.0064668893,3.9786994,-0.038631763,5.5754566,3.684276,-0.07631445,3.6830604,-0.06279385,-0.07832925
TAF1,4.901887,-0.034132786,-0.04522705,2.1169322,6.4170895,-0.03295081,7.368614,-0.01696284,3.6290874,-0.04678018,5.110479,3.9116414,-0.065368205,3.418999,-0.07190823,-0.08052768
CKB,5.5302343,-0.03680691,-0.043248933,2.4014392,6.572778,-0.036918093,8.254587,-0.012523614,4.2128887,-0.049560223,5.4828954,4.380767,-0.07405705,3.3008785,-0.069635816,-0.08594906
NOP56,5.5261183,-0.036716647,-0.043107018,2.3974345,6.5718346,-0.036941685,8.246519,-0.012521051,4.207003,-0.04954335,5.476632,4.377761,-0.07394959,3.2909012,-0.06948255,-0.085831136
COPA,5.8217807,-0.02379674,-0.028888093,2.5099354,6.9661417,-0.032940727,7.3295217,-0.015923616,3.7080588,-0.04225815,5.835305,4.239774,-0.060241513,1.9434801,-0.0571097,-0.07203725
SKIL,5.435089,-0.036091488,-0.041934155,2.377618,6.4840264,-0.03658125,8.099104,-0.012521877,4.1425548,-0.049018238,5.380098,4.3432746,-0.07257347,3.1892939,-0.06806159,-0.08437889
RRBP1,5.508841,-0.036611784,-0.042893227,2.3933616,6.551223,-0.036890734,8.218888,-0.01251091,4.1970453,-0.049457915,5.454428,4.369538,-0.073728755,3.272419,-0.069195084,-0.085590646
PHB2,5.4720073,-0.036335964,-0.042387832,2.3860803,6.5223217,-0.036756568,8.15792,-0.012522932,4.1676574,-0.04925855,5.416725,4.357155,-0.0731047,3.2293663,-0.068643436,-0.08497511
IFITM3,5.522331,-0.036841527,-0.043087482,2.4038734,6.5751624,-0.036916923,8.243908,-0.012546201,4.2127523,-0.04957971,5.4717636,4.38014,-0.07388022,3.2864938,-0.06947311,-0.08578973
MRPS5,5.5301113,-0.036790967,-0.043264035,2.400626,6.5741873,-0.036885653,8.258164,-0.012492236,4.2099385,-0.049526718,5.48895,4.3819733,-0.07405436,3.3044624,-0.06966662,-0.08592003
GM43558,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
TMEM231,5.528702,-0.036747407,-0.043186,2.4005334,6.5662255,-0.03689936,8.252207,-0.012522209,4.2101345,-0.049529452,5.4811125,4.380427,-0.07401617,3.2966654,-0.069533445,-0.08588175
ZFP990,5.3860297,-0.035060365,-0.040518165,2.3568094,6.466238,-0.036516238,7.976784,-0.01266575,4.073903,-0.04865454,5.317748,4.329669,-0.07123066,3.0964894,-0.06689225,-0.08323043
ZFP148,5.461035,-0.036199775,-0.042137604,2.3838089,6.5184073,-0.036735244,8.135156,-0.012533692,4.1562066,-0.04917601,5.40482,4.3571005,-0.0728466,3.2088978,-0.068423316,-0.08474696
MIR295,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
PHF12,5.5026793,-0.03645424,-0.04260728,2.396808,6.563209,-0.03693041,8.198354,-0.012563511,4.188757,-0.04944812,5.4483633,4.376735,-0.073498674,3.253926,-0.06904784,-0.085436046
MT-TF,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
HSP25-PS1,2.2341971,-0.0073863873,-0.005725859,1.0778793,2.877764,-0.014336069,2.837022,-0.009144237,1.4138274,-0.024501873,2.624481,2.3694606,-0.023167646,1.2473037,-0.024192214,-0.027933044
AF357399,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
CLN6,5.5186696,-0.036728736,-0.043137774,2.3986073,6.5552354,-0.036845963,8.237797,-0.012486077,4.2051997,-0.049462583,5.470892,4.373396,-0.07393038,3.2907996,-0.06944937,-0.08577582
TAF5,5.5079455,-0.036652282,-0.04293744,2.3942926,6.551319,-0.03683026,8.219289,-0.012515031,4.1968813,-0.04942779,5.459286,4.369698,-0.073699355,3.274731,-0.06924026,-0.085545726
SNORA33,1.9508861,-0.0060554976,-0.005369104,1.1346612,2.8646388,-0.011214683,2.8523307,-0.008622752,1.0978686,-0.023152163,2.6789327,2.438512,-0.020347413,1.3365844,-0.024633957,-0.024892034
PRPS2,5.536088,-0.03684214,-0.043320015,2.4018624,6.5759535,-0.036943007,8.264588,-0.012500476,4.2174063,-0.049574375,5.4883823,4.382891,-0.07416887,3.3073785,-0.069707364,-0.086051255
MXD4,5.491143,-0.036547992,-0.042719413,2.3929844,6.5443735,-0.036820605,8.194373,-0.012521379,4.183781,-0.04937576,5.4430943,4.3703976,-0.073445745,3.2545362,-0.0690383,-0.085325986
MDK,5.3913474,-0.035823,-0.041462198,2.3677387,6.4490128,-0.036403995,8.033873,-0.012503545,4.1116223,-0.048801564,5.3344,4.3238983,-0.0719682,3.157065,-0.06749036,-0.08379005
MAPKAPK2,5.507082,-0.036506265,-0.042736597,2.392923,6.5504875,-0.036905173,8.206224,-0.012547097,4.192776,-0.049441583,5.447104,4.3693433,-0.07360706,3.2612648,-0.06907694,-0.08551481
DDIT3,5.4956512,-0.03626194,-0.0423997,2.3925562,6.559083,-0.03694366,8.179652,-0.012604516,4.1769657,-0.049413476,5.436688,4.3725357,-0.07331597,3.2394102,-0.06885733,-0.08529132
PRRX2,5.4829855,-0.036359318,-0.042445593,2.3919551,6.536885,-0.036839798,8.1684065,-0.012528885,4.176202,-0.049335655,5.424883,4.362208,-0.073250055,3.2373867,-0.06877877,-0.08515887
HKDC1,5.523754,-0.036740072,-0.04314189,2.3983939,6.5556755,-0.03694104,8.243278,-0.012519208,4.2110753,-0.049536023,5.469252,4.378175,-0.07405436,3.2874916,-0.06941895,-0.08589741
MSC,5.5245914,-0.036759976,-0.043138303,2.39985,6.567011,-0.036907572,8.245807,-0.012535383,4.208926,-0.04952794,5.4761477,4.381824,-0.073954135,3.2890787,-0.06950468,-0.08585332
APEX1,5.533318,-0.03680385,-0.043219905,2.40243,6.5898156,-0.03696157,8.262224,-0.012528954,4.2136893,-0.04960409,5.491747,4.386026,-0.07406555,3.3045382,-0.0696824,-0.085955456
FOXJ3,5.530682,-0.036775246,-0.043166947,2.4018905,6.5837817,-0.03693502,8.25599,-0.012546309,4.2078576,-0.049577005,5.4870005,4.3873115,-0.07395219,3.2940166,-0.069623426,-0.085881196
NUPR1,5.510408,-0.036639877,-0.04286772,2.4004695,6.567495,-0.036912955,8.220375,-0.012523085,4.1993256,-0.049499854,5.4605193,4.3765078,-0.0737028,3.2733767,-0.06927677,-0.08560621
PIAS2,5.5267267,-0.036785636,-0.043241654,2.3997111,6.5680294,-0.036894694,8.25376,-0.012490077,4.209382,-0.049518824,5.4826756,4.3802757,-0.074049406,3.2995582,-0.06959658,-0.08590574
SMS,5.4346623,-0.035943653,-0.041716106,2.3806653,6.4944253,-0.036671225,8.088031,-0.012564825,4.1414537,-0.049063046,5.3725476,4.3449655,-0.07248657,3.1833234,-0.067944415,-0.084364556
HSPG2,5.526342,-0.03681371,-0.043239098,2.4005544,6.564865,-0.036897194,8.251882,-0.0124762505,4.2127905,-0.0495207,5.4781446,4.377225,-0.07406339,3.2998266,-0.06957359,-0.085917234
HMGA2,5.4174747,-0.03575104,-0.041451085,2.3727891,6.478486,-0.03662699,8.055552,-0.01249087,4.1227837,-0.048898533,5.3519106,4.336086,-0.072187826,3.160513,-0.06767496,-0.08407749
USP9X,5.4494376,-0.036171325,-0.042062905,2.3738317,6.4961467,-0.036641262,8.11762,-0.012565754,4.151639,-0.049126368,5.388104,4.335685,-0.07268007,3.2026434,-0.06818162,-0.08450031
ANKS1,5.5263777,-0.036775574,-0.043214813,2.3988614,6.5636005,-0.036887113,8.250222,-0.01249364,4.2096972,-0.049500793,5.4773088,4.3782496,-0.07402725,3.297426,-0.06955984,-0.085904285
HMCES,4.7745624,-0.025925912,-0.04034408,1.9424028,5.0308905,-0.03722356,7.469991,-0.0073443344,3.3270762,-0.043496862,4.055629,3.4374185,-0.07251734,2.7329354,-0.056836084,-0.08420689
ELF2,5.461965,-0.036213856,-0.042204555,2.3832107,6.5136495,-0.036738515,8.136178,-0.01252865,4.158956,-0.049181376,5.402638,4.352696,-0.07292226,3.2144976,-0.06845381,-0.08481531
GM24564,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
MTCL1,5.5086346,-0.036632936,-0.042856775,2.3662903,6.5375013,-0.037191715,8.153029,-0.012823975,4.2109523,-0.049475987,5.4123635,4.3328595,-0.073491715,3.2439556,-0.06902896,-0.085597426
PAX8,5.342659,-0.035049714,-0.040448446,2.3475456,6.4106836,-0.036357783,7.9349933,-0.012435749,4.0675755,-0.04836011,5.267132,4.296407,-0.071183376,3.0946155,-0.066481344,-0.08301045
ARF4,5.4852204,-0.036391143,-0.042505126,2.3900936,6.539447,-0.036802307,8.17707,-0.0125648035,4.1736484,-0.049348813,5.434161,4.3669662,-0.07323389,3.2392998,-0.0688429,-0.085132666
RBMXL2,5.4988976,-0.03653439,-0.042721376,2.3910944,6.545483,-0.036869314,8.199657,-0.012537162,4.1886926,-0.04940144,5.442183,4.3674507,-0.073517635,3.2552524,-0.06901641,-0.08540866
SHKBP1,5.595785,-0.038301185,-0.039365545,1.9784663,5.6057677,-0.035373386,7.112258,-0.016855383,3.9519172,-0.04712812,5.386857,5.0136666,-0.06145934,2.4079547,-0.07073777,-0.07828988
DCXR,5.5392704,-0.036790878,-0.043314055,2.4045541,6.5825915,-0.03694216,8.270569,-0.0124874925,4.2176485,-0.04957148,5.4938965,4.3907337,-0.074203335,3.3071558,-0.06972646,-0.086033255
ASAH1,5.489084,-0.036459886,-0.042597063,2.3888495,6.5376863,-0.03683914,8.186299,-0.012523131,4.1809697,-0.049353026,5.4335766,4.3641605,-0.07338379,3.2455146,-0.068866886,-0.08525216
NFIB,5.516265,-0.036644544,-0.04303123,2.3973384,6.553902,-0.036837798,8.2267065,-0.012503505,4.206068,-0.04944572,5.4629536,4.3710704,-0.07386458,3.2879436,-0.06935385,-0.08567055
SNAI1,5.5555687,-0.03687089,-0.043438558,2.4057407,6.6007414,-0.03703718,8.29222,-0.012525389,4.2265387,-0.049673628,5.508026,4.3923097,-0.07438367,3.3209522,-0.06991621,-0.08630405
HNRNPD,5.612313,-0.030112756,-0.034778714,1.3687111,5.534703,-0.032100294,7.79408,-0.006580722,3.5718963,-0.034421977,3.8347125,3.4327064,-0.05942391,3.0638099,-0.0623732,-0.08464587
1110038B12RIK,5.5383835,-0.036725312,-0.043506682,2.3994856,6.5580025,-0.03677931,8.264763,-0.012413401,4.211325,-0.049408764,5.490253,4.367115,-0.07426184,3.3336167,-0.069896415,-0.086166725
EPHA2,5.5191355,-0.036753807,-0.043124948,2.398432,6.5623293,-0.036872093,8.240766,-0.012507214,4.205498,-0.049494248,5.4745345,4.3772335,-0.07390914,3.290667,-0.06947421,-0.08575437
ORC2,5.5124054,-0.03663771,-0.042933803,2.396683,6.562398,-0.03689089,8.225201,-0.012534866,4.19655,-0.049496636,5.4638577,4.3742523,-0.07371405,3.274691,-0.069295846,-0.08559925
UHRF1,5.5361333,-0.03684697,-0.043334205,2.4032834,6.5804486,-0.036926396,8.267309,-0.012498428,4.216751,-0.049577802,5.492059,4.383544,-0.074161865,3.3105214,-0.06974562,-0.08604334
DDX58,5.5167046,-0.036846634,-0.04326718,2.4006703,6.5526237,-0.036785584,8.243033,-0.012490072,4.2085214,-0.049435336,5.4759393,4.378798,-0.073989704,3.2959287,-0.06955255,-0.08581673
GM24201,2.125866,-0.006722875,-0.004551813,1.2158393,2.9007926,-0.0123694455,3.0939968,-0.007304875,1.2614816,-0.023916917,2.7759163,2.5736458,-0.022714874,1.2835456,-0.023706151,-0.026271906
HIST1H2BF,5.474315,-0.03615266,-0.042183015,2.3872132,6.5315404,-0.03684521,8.148952,-0.012519155,4.162556,-0.04926012,5.412182,4.3592243,-0.07303373,3.2195272,-0.0685379,-0.08496601
AGAP3,5.5449734,-0.036905907,-0.04354701,2.4038167,6.5791507,-0.036898937,8.286865,-0.01244486,4.221736,-0.04953362,5.5051184,4.388007,-0.07439402,3.3260233,-0.06992999,-0.086246185
PRDX1,5.4509864,-0.03614348,-0.04204125,2.3805633,6.503415,-0.03670529,8.119161,-0.012532774,4.1507287,-0.049130697,5.390294,4.3497553,-0.072736226,3.199033,-0.06825662,-0.08462248
ZFP980,5.47616,-0.03620088,-0.042204365,2.386873,6.538232,-0.036883414,8.155495,-0.012561566,4.1648254,-0.049313754,5.4169116,4.365766,-0.07306788,3.218224,-0.06856012,-0.08499364
ADGRE5,5.5342445,-0.03682956,-0.043394346,2.4016857,6.563167,-0.03686772,8.262098,-0.012467274,4.2172976,-0.049503963,5.487831,4.378294,-0.07422834,3.3147612,-0.06973931,-0.08607666
