,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
IGDCC4,-0.060802776,1.4286406,-0.0434791,-0.109035425,-0.082131825,1.5986595,0.29527712,7.6014037,-0.018851602,4.610268,-0.028054668,-0.07407354,-0.053563017,4.1787777,-0.02067656,8.204949
AIF1L,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
NIPSNAP1,-0.05500509,1.3961338,-0.04184013,-0.0957405,-0.07498155,1.2346472,-0.0018083908,6.9553814,-0.015755178,4.2308784,-0.024858655,-0.06537626,-0.046382148,3.7290514,-0.019984126,7.2515206
VHL,-0.04704416,2.1103966,-0.03652015,-0.09082066,-0.07395916,1.1278237,-0.0088442685,6.436062,-0.011160221,3.4633768,-0.02006607,-0.062039766,-0.04501771,2.8632758,-0.013977938,6.9488163
KLHL6,-0.053280916,1.4124982,-0.037199512,-0.08938412,-0.07055096,0.9821857,0.043485187,6.614269,-0.013634791,3.7436128,-0.026549557,-0.061723284,-0.047005236,3.2956161,-0.017796362,6.956465
NR3C1,-0.062314007,1.7654163,-0.047774307,-0.10826588,-0.08583403,1.5887175,-0.0014355467,7.880187,-0.018270602,4.8282547,-0.02855358,-0.073740825,-0.05257329,4.178555,-0.022105578,8.050486
SECISBP2L,-0.051076133,1.1550183,-0.03854869,-0.08848642,-0.06916758,1.0839394,-0.0017233925,6.4364176,-0.015233838,3.8967278,-0.02259279,-0.0604641,-0.042882856,3.522882,-0.018316109,6.837254
SH3BP5,-0.052373156,1.2296534,-0.039686184,-0.09094584,-0.070969254,1.1296256,-0.0017702954,6.612105,-0.015295031,4.0129313,-0.023325352,-0.062168993,-0.044051737,3.5898585,-0.018906472,6.972247
ARID3A,-0.06847119,2.1348708,-0.054182466,-0.11982777,-0.09551344,1.8303117,-0.0022019264,8.787642,-0.017939704,5.4051414,-0.03247228,-0.08203189,-0.058629923,4.4789505,-0.02512541,8.703032
ASNS,-0.0484283,1.0390003,-0.03635615,-0.083726525,-0.065563515,1.0021467,-0.0018218001,6.0801177,-0.014542339,3.6934078,-0.021083597,-0.057141665,-0.040696543,3.3482094,-0.017552098,6.504995
ARHGAP28,-0.047424946,0.96509224,-0.03546904,-0.08165251,-0.064085536,0.974949,-0.0016131317,5.9504156,-0.014491799,3.602409,-0.020476004,-0.055739496,-0.039757155,3.2961247,-0.016916012,6.4135976
TJP2,-0.04852261,1.0374035,-0.036503058,-0.08410233,-0.06570701,1.0091999,-0.0016405871,6.1107597,-0.0148700485,3.6812832,-0.021245267,-0.057291463,-0.04068219,3.3685658,-0.017271264,6.560046
UCHL3,-0.0526571,1.2434012,-0.03988301,-0.0914308,-0.071477205,1.1462528,-0.0017429261,6.6434073,-0.015507726,4.0439982,-0.023437984,-0.062488064,-0.044289067,3.61656,-0.01902422,7.0041285
RIN2,-0.057874117,1.5131983,-0.044469927,-0.10098428,-0.079447195,1.3885808,-0.0018942362,7.3337293,-0.016813653,4.5049443,-0.026355201,-0.06917182,-0.049182132,3.9466739,-0.020980446,7.5886126
URB2,-0.05552796,1.3858755,-0.042385638,-0.09638325,-0.07546874,1.2430148,-0.0018549147,7.0257797,-0.015895307,4.2600536,-0.025047373,-0.06598678,-0.046707787,3.772293,-0.020000087,7.3172765
DNAJC16,-0.047255237,0.9609221,-0.035247978,-0.0812941,-0.06362363,0.94316477,-0.0018731958,5.879237,-0.014504587,3.5793636,-0.020418819,-0.055525675,-0.039114542,3.2938004,-0.016843194,6.3418536
RAX2,-0.08823283,3.843885,-0.07371132,-0.1578767,-0.1365586,3.290117,0.21376273,11.990566,-0.02259802,7.670344,-0.0448999,-0.10299035,-0.074688315,5.4988284,-0.034965828,10.749845
HIF1A,-0.050503682,1.1476092,-0.0379559,-0.08753792,-0.0686554,1.075599,-0.0017196385,6.353652,-0.015227952,3.861579,-0.022256881,-0.05964228,-0.042471576,3.4811702,-0.018234883,6.7631116
PHC1,-0.060255926,1.6414946,-0.04632818,-0.10512255,-0.0827336,1.4518355,-0.0017651343,7.68528,-0.017092338,4.6656957,-0.027251787,-0.07177078,-0.05092582,4.060644,-0.02191586,7.8834615
DNAJB14,-0.07295094,2.4249215,-0.058757663,-0.12807894,-0.102825314,2.0697172,-0.0022609876,9.42698,-0.018576672,5.8236237,-0.035229526,-0.08762284,-0.062844686,4.7225323,-0.026943428,9.170189
PDGFRA,-0.053326532,1.2804581,-0.040467337,-0.092659235,-0.07241814,1.1694491,-0.0017765146,6.7375326,-0.015451382,4.1001263,-0.023845164,-0.06336556,-0.044996165,3.6496947,-0.019371495,7.0735273
PLK2,-0.06440809,1.9714106,-0.048026618,-0.11063477,-0.08460392,1.538611,-0.0023292892,7.8942847,-0.015923517,4.9520636,-0.030750394,-0.07687688,-0.05217973,4.1590896,-0.022636725,7.850453
PRMT3,-0.05631284,1.4341171,-0.04290176,-0.097960144,-0.07682189,1.2899315,-0.0017639362,7.140213,-0.016137997,4.343399,-0.025234811,-0.06693351,-0.047482155,3.8231752,-0.020502847,7.4170985
TRPC4,-0.05575891,1.4133537,-0.042632103,-0.09696408,-0.07599996,1.2762823,-0.0018866059,7.0519376,-0.015846344,4.2996597,-0.025263734,-0.06635845,-0.047095306,3.773054,-0.020179087,7.3261523
MEX3C,-0.058569524,1.5596808,-0.045016292,-0.10210056,-0.080271974,1.3839191,-0.001778863,7.4468374,-0.016570866,4.5419116,-0.02674961,-0.06981282,-0.049557395,3.955491,-0.021276254,7.6661882
CDC25C,-0.056167334,1.4307396,-0.042962473,-0.09774841,-0.07665244,1.2920417,-0.0018941932,7.1059184,-0.01606249,4.3341475,-0.025464835,-0.0668706,-0.04741908,3.8049052,-0.02027435,7.3830223
REL,-0.053869683,2.5448716,-0.052667487,-0.10734836,-0.08042267,0.9025659,0.2827522,7.9559484,-0.0130810635,5.1430593,-0.024651257,-0.07205508,-0.045746777,3.7739973,-0.03108493,7.2220573
CHD9,-0.055606864,1.4107621,-0.042482052,-0.09679734,-0.076000564,1.2721558,-0.0018604442,7.04775,-0.015841424,4.2995415,-0.025141004,-0.0661967,-0.047085457,3.7721212,-0.020306213,7.318381
PBXIP1,-0.05872979,1.5782408,-0.0452502,-0.10229972,-0.08044045,1.4000876,-0.002013573,7.4419518,-0.016417531,4.5484633,-0.026907977,-0.07001306,-0.04968804,3.937983,-0.02126224,7.64766
NIN,-0.050209243,1.2556101,-0.034612004,-0.08403499,-0.06673547,0.8658125,0.034904964,6.241594,-0.013255853,3.5374565,-0.024549995,-0.05780595,-0.04430144,3.1630166,-0.017311389,6.631751
EXOSC3,-0.0589841,1.5744301,-0.045387916,-0.10269317,-0.08077672,1.3900107,-0.0020068344,7.4818444,-0.016658844,4.5616417,-0.027001297,-0.07030711,-0.049843434,3.9780574,-0.021325462,7.6970387
ZDHHC2,-0.05994321,1.6357965,-0.046295986,-0.10442393,-0.082240805,1.4403692,-0.0020161537,7.6109686,-0.016621573,4.6566863,-0.027578609,-0.07150484,-0.050794933,4.01207,-0.021738984,7.7810698
TRIB1,-0.054828994,1.3506961,-0.041779794,-0.09535158,-0.07480338,1.2426409,-0.0017569778,6.9439354,-0.016265238,4.205202,-0.024620926,-0.06513698,-0.046253253,3.748039,-0.019586721,7.2772713
PLOD2,-0.052508645,1.2294749,-0.039742485,-0.09103268,-0.0713543,1.1411899,-0.0016897315,6.637013,-0.015505325,4.0165057,-0.023359189,-0.06219034,-0.044274356,3.6075547,-0.01893499,7.0066767
EPHA4,-0.051342085,1.1808273,-0.038810648,-0.08905533,-0.06968585,1.0973326,-0.0014981141,6.4968944,-0.015224393,3.9140747,-0.02277617,-0.060699057,-0.04329604,3.5287492,-0.018482896,6.8872976
PRSS23,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
SEPHS1,-0.08937132,3.823762,-0.07179744,-0.15758541,-0.13620816,3.0577042,0.1591402,12.038097,-0.022488452,7.5942054,-0.04310224,-0.102322936,-0.074189864,5.5289483,-0.03639193,10.85427
GNG11,-0.06860965,2.0827878,-0.049677137,-0.112819776,-0.08971892,1.9994764,-0.010097158,8.309022,-0.011471722,4.689317,-0.02616824,-0.08277842,-0.051386163,4.1645494,-0.02291498,7.683147
APBB1,-0.059642762,1.6054748,-0.04603072,-0.10370459,-0.081548676,1.4064978,-0.0020803767,7.5672293,-0.016784271,4.5958962,-0.027353602,-0.0710699,-0.050291162,4.0102563,-0.021413678,7.7717285
ZNF24,-0.055352263,1.4352243,-0.04301296,-0.0982493,-0.076549515,1.3578961,-0.00026047134,7.083886,-0.016976742,4.306812,-0.023746543,-0.066207916,-0.046161167,3.7686038,-0.020297889,7.5591636
C11orf82,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
CHEK2,-0.048207987,1.0150383,-0.036367867,-0.08315325,-0.064790264,0.99795794,-0.0017840947,6.051663,-0.013947229,3.6736627,-0.02100116,-0.056988418,-0.04067817,3.32461,-0.017507507,6.461524
TMEM50B,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
NEDD4,-0.047432795,0.97093767,-0.035577845,-0.081931114,-0.064088404,0.9720177,-0.0016314915,5.957653,-0.014557709,3.6017241,-0.020545963,-0.05590843,-0.03979542,3.301491,-0.016888814,6.427108
NR2C1,-0.054906487,1.3650306,-0.041786246,-0.095354736,-0.074668005,1.2215879,-0.0019181629,6.924491,-0.015887056,4.2208915,-0.02476534,-0.06524205,-0.046097048,3.7373652,-0.01977707,7.2344184
MLL3,-0.08937882,3.8235545,-0.07179656,-0.15757634,-0.13621445,3.0571182,0.15854463,12.036675,-0.02246998,7.5957594,-0.04310981,-0.10232324,-0.07418768,5.526826,-0.03640205,10.854015
TTN,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
IFT80,-0.05041544,1.391111,-0.039597668,-0.09131665,-0.07096882,1.3466254,-0.0010392714,6.696561,-0.016438512,3.86963,-0.022375142,-0.06099647,-0.044772513,3.5931551,-0.019721892,6.99919
SRSF10,-0.05313027,1.2570877,-0.0402494,-0.09201678,-0.072199814,1.1618668,-0.0016266549,6.7133584,-0.015547388,4.06973,-0.023731736,-0.062929794,-0.044799197,3.6387846,-0.01914542,7.0665703
SFPQ,-0.0570756,1.4739603,-0.043770537,-0.099315554,-0.077977635,1.3227146,-0.0018436261,7.2438965,-0.016077532,4.412846,-0.025961943,-0.06799876,-0.048334863,3.861081,-0.020742234,7.488221
KLF7,-0.04963766,1.0878204,-0.037284046,-0.08583076,-0.06724485,1.0366563,-0.0016737661,6.2422924,-0.015028417,3.7783058,-0.021773601,-0.05854653,-0.041587703,3.4318979,-0.017759508,6.671375
CCDC80,-0.054155387,1.3652341,-0.04112145,-0.09407808,-0.07402191,1.238807,-0.0020064362,6.796123,-0.0154341925,4.210937,-0.024341442,-0.06427931,-0.045716267,3.661073,-0.01993685,7.0794983
SLC39A7,-0.050460763,1.1472195,-0.03795629,-0.0874509,-0.068494126,1.0694054,-0.0017010894,6.343073,-0.015082251,3.8591497,-0.022370866,-0.05960998,-0.042483754,3.4686575,-0.01814739,6.7465777
TSPAN13,-0.063839935,1.8912967,-0.050005563,-0.11173083,-0.08872095,1.6193762,-0.0021543454,8.181635,-0.01716884,5.005502,-0.02980595,-0.07634409,-0.054527536,4.2222767,-0.02361828,8.222106
MAPKAPK3,-0.054492936,1.6340885,-0.03279317,-0.092985325,-0.07440615,1.5462728,-0.0036986466,5.98269,-0.01982322,4.045731,-0.023457877,-0.060753144,-0.037375182,3.4230645,-0.01787481,6.1379585
RAI14,-0.0552313,1.5214423,-0.038724687,-0.09271325,-0.073342256,1.0297391,0.043385945,6.8876467,-0.013498941,3.9184968,-0.027743714,-0.06410858,-0.048949417,3.4008298,-0.019024398,7.144938
TBC1D4,-0.06179112,1.7297827,-0.048017796,-0.10793911,-0.085238576,1.5386598,-0.0019990294,7.8745475,-0.017273404,4.825751,-0.028617188,-0.07396651,-0.05262377,4.156562,-0.022508204,8.017465
TFAP2A,-0.029453022,1.2102449,-0.022984799,-0.049145702,-0.04506794,1.2308213,-0.004923965,3.399134,-0.0065077334,3.0188527,-0.013629647,-0.029999584,-0.02443386,1.5179613,-0.012903447,2.9358501
ERCC-00009,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
CADM1,-0.048076205,1.0002849,-0.03605513,-0.08297079,-0.06498559,0.99940276,-0.0017093054,6.0312667,-0.014586528,3.661062,-0.020869918,-0.056685742,-0.04048234,3.3419473,-0.017263552,6.484177
RRN3,-0.05360412,1.4639815,-0.048212104,-0.10015785,-0.07213047,1.2380712,0.088147976,7.2066784,-0.011316756,4.839052,-0.028887477,-0.06490268,-0.051920578,3.3987346,-0.015194657,7.6798196
PIK3R5,-0.06458673,1.9145226,-0.050567217,-0.11277677,-0.089448676,1.6566743,-0.0022126287,8.237864,-0.017323853,5.058871,-0.03016311,-0.0772042,-0.05508135,4.260374,-0.023667641,8.272018
WDR12,-0.06384621,1.8508152,-0.04993456,-0.11161073,-0.08837441,1.6202681,-0.0020570243,8.161393,-0.01745537,4.999586,-0.029844647,-0.07647147,-0.05447848,4.260591,-0.023309754,8.239275
EDEM3,-0.051881287,1.1985152,-0.03918446,-0.08993841,-0.07033906,1.1146904,-0.0016949725,6.5313764,-0.015595305,3.9625213,-0.023065656,-0.06144698,-0.043442834,3.5720177,-0.018468237,6.926994
ACAD8,-0.059325617,1.5962435,-0.04568359,-0.103400536,-0.081229724,1.4109064,-0.0018506431,7.5405855,-0.016757935,4.5917487,-0.027098896,-0.07075385,-0.05010523,3.9927547,-0.021376014,7.7538004
TGFB1I1,-0.054798227,1.3803159,-0.04171689,-0.09552234,-0.074906446,1.2472305,-0.0013935819,6.9545264,-0.016394252,4.2384257,-0.024473194,-0.06497376,-0.04602596,3.7583523,-0.019823283,7.2812724
CCDC50,-0.05380282,1.2962335,-0.04076537,-0.09346428,-0.07320476,1.190388,-0.0017078479,6.8055086,-0.015892792,4.126406,-0.023936061,-0.06381497,-0.0452712,3.6878898,-0.019400477,7.1561956
YBX1,-0.05898198,1.5750965,-0.04537852,-0.10268906,-0.08078008,1.3901843,-0.0020068053,7.48138,-0.016649557,4.562853,-0.027009666,-0.0703057,-0.0498444,3.9767907,-0.021337844,7.697476
OAS1,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
CLU,-0.05437041,1.3738326,-0.04158152,-0.09357562,-0.0743029,1.3709636,-0.0003373366,7.1151557,-0.01519641,3.9706488,-0.02286344,-0.061567638,-0.04171213,3.3617098,-0.016769696,7.206464
ESRRG,-0.054194693,1.324444,-0.041130092,-0.09422264,-0.07387353,1.2049615,-0.0017135943,6.8562975,-0.0160191,4.16138,-0.024295244,-0.06433177,-0.045720983,3.7179413,-0.019597769,7.196742
DEK,-0.050816644,1.1453322,-0.03813987,-0.08785517,-0.06901039,1.078165,-0.0015275058,6.4042044,-0.015356319,3.8739636,-0.022383822,-0.059841044,-0.04268227,3.5039372,-0.018161682,6.8222136
TBX20,-0.051153377,1.1872114,-0.038466725,-0.08878429,-0.069162205,1.0540414,-0.0016879601,6.447897,-0.015135768,3.9048386,-0.022618169,-0.060495052,-0.04277538,3.5345883,-0.01868255,6.8316183
ATP11C,-0.059583906,0.7717502,-0.03465452,-0.10169303,-0.085266836,1.2915369,0.06525989,7.3058,-0.022794334,4.0186796,-0.027962858,-0.065311514,-0.048890367,4.4846697,-0.026007831,7.2324057
STX6,-0.059713345,1.0673118,-0.03874876,-0.09920532,-0.086787306,1.1972158,-0.004249624,7.4571805,-0.020626158,4.177434,-0.027991664,-0.06435584,-0.047284298,4.368857,-0.027286915,6.9653754
SLC7A5,-0.048992585,1.0740074,-0.036758985,-0.08488222,-0.06653457,1.0189731,-0.0017713343,6.154419,-0.014950468,3.7383354,-0.021411708,-0.05780455,-0.041012533,3.3909502,-0.017668013,6.586946
PPP1R9A,-0.048842262,1.1788359,-0.038993083,-0.09182092,-0.07050771,0.99037063,-0.006077258,6.5038786,-0.0145507045,4.6612864,-0.027705638,-0.06403546,-0.047963936,3.4550147,-0.021090543,7.0189695
PCNA,-0.05480744,1.3552057,-0.041700292,-0.095273785,-0.07447319,1.2188997,-0.0017262181,6.9344068,-0.015883347,4.21405,-0.024664676,-0.065192305,-0.04610537,3.7409532,-0.019743135,7.2507176
LHFP,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
CLDN11,-0.05974212,1.635175,-0.046047963,-0.10407473,-0.0819077,1.4207282,-0.0020071613,7.587107,-0.01656048,4.6310554,-0.027410902,-0.07119085,-0.050549682,4.004276,-0.021804532,7.764137
HESX1,-0.048116297,1.0212983,-0.036032822,-0.08333939,-0.06525375,0.9982791,-0.0017583206,6.0390115,-0.014819832,3.6646316,-0.020918908,-0.05679235,-0.04039075,3.3485281,-0.017328631,6.495964
LRRC16A,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
PHF21A,-0.052944783,1.2569412,-0.04008407,-0.09189035,-0.07195173,1.1531383,-0.001673507,6.6876497,-0.015741017,4.0542283,-0.023582097,-0.06271736,-0.044421572,3.6329074,-0.018993573,7.0535707
IFT81,-0.088598594,4.2423334,-0.07354365,-0.15147509,-0.13310878,2.377443,-0.00313281,12.193214,-0.021559836,7.118003,-0.04302682,-0.099747635,-0.07106558,5.108443,-0.03333593,10.791992
RAD54L,-0.048678678,1.0686562,-0.037020795,-0.085642345,-0.066366985,1.0638105,-0.0007328584,6.153537,-0.015433075,3.7378457,-0.020476384,-0.05788964,-0.040501826,3.3865442,-0.01773041,6.7239246
SEPP1,-0.07683044,3.369464,-0.06971666,-0.14729477,-0.13048276,2.1605554,0.22957465,11.068823,-0.028565384,7.417873,-0.047503717,-0.09223561,-0.062419232,6.023895,-0.028441612,11.069787
ZNF471,-0.053985875,1.305782,-0.040948056,-0.09346388,-0.073619165,1.1972672,-0.0016216534,6.838648,-0.015989736,4.1205716,-0.024108946,-0.06375932,-0.045490168,3.6868694,-0.019334635,7.185386
NRP1,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
CDH11,-0.06116549,1.6924083,-0.047531407,-0.10656622,-0.083948046,1.4921305,-0.0019273529,7.808858,-0.016691428,4.74366,-0.028212534,-0.073063895,-0.0520189,4.0857167,-0.0222028,7.9429893
NAGA,-0.05913893,1.5934236,-0.045501623,-0.10289434,-0.081020944,1.3987638,-0.0020688742,7.490689,-0.016548172,4.578883,-0.027073542,-0.07041752,-0.04993141,3.966782,-0.02144752,7.6900134
EGF,-0.060208187,1.8143765,-0.04280583,-0.10128147,-0.080546,1.2152423,0.05226641,7.5408177,-0.014213746,4.2876277,-0.030933606,-0.0701209,-0.05366915,3.6392431,-0.02061748,7.6810856
HIAT1,-0.08823283,3.843885,-0.07371132,-0.1578767,-0.1365586,3.290117,0.21376273,11.990566,-0.02259802,7.670344,-0.0448999,-0.10299035,-0.074688315,5.4988284,-0.034965828,10.749845
SYT1,-0.05380469,1.2965955,-0.04087633,-0.09343525,-0.073184825,1.1953305,-0.0017357075,6.8034663,-0.01576707,4.1284647,-0.024083601,-0.06388134,-0.045379095,3.6791527,-0.019362407,7.143887
MEPE,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
SMAD5,-0.053031314,1.2840108,-0.040124487,-0.09218798,-0.07228417,1.1719557,-0.0017277056,6.6921587,-0.015676735,4.072921,-0.023670504,-0.06283722,-0.04467971,3.6219876,-0.019181794,7.0452695
ZHX3,-0.048809376,1.0596099,-0.03668526,-0.08468124,-0.06596809,1.022874,-0.001636757,6.118176,-0.014701669,3.7304528,-0.021560637,-0.057814967,-0.040882163,3.3759904,-0.01740344,6.553984
SEMA6A,-0.04964516,1.0830266,-0.03740247,-0.085982636,-0.06701765,1.036866,-0.0016746224,6.2493496,-0.014865967,3.7813933,-0.021787023,-0.058781423,-0.041583456,3.432807,-0.017758839,6.671584
STAT3,-0.07359831,2.4953444,-0.059033178,-0.12964258,-0.104468055,2.127078,-0.0014809663,9.566441,-0.019370181,5.89961,-0.035161506,-0.08776382,-0.06286066,4.760233,-0.026733922,9.334545
STC1,-0.064769745,2.2118871,-0.06343598,-0.123276286,-0.09647002,2.272002,0.2764346,9.229165,-0.015235492,6.417655,-0.03771972,-0.080628105,-0.06482594,4.0998287,-0.019120606,9.020949
SEMA3E,-0.048527043,1.1465743,-0.04024591,-0.08712442,-0.06846961,1.361148,-0.00093258003,6.250002,-0.015295821,3.9199445,-0.024458973,-0.060014848,-0.04267759,3.4213214,-0.016074896,6.5881977
KDR,-0.040703986,0.64360684,-0.030075805,-0.069008246,-0.054316863,0.77446544,-0.0014509591,5.014473,-0.012371592,3.0949624,-0.016808778,-0.04713308,-0.0339417,2.856093,-0.014534598,5.541238
IMPAD1,-0.050864257,1.153165,-0.038352232,-0.0881592,-0.06884362,1.0740829,-0.0017973229,6.394638,-0.015085367,3.8897877,-0.022544267,-0.060240995,-0.042606853,3.501882,-0.018292073,6.787359
RNF14,-0.048076205,1.0002849,-0.03605513,-0.08297079,-0.06498559,0.99940276,-0.0017093054,6.0312667,-0.014586528,3.661062,-0.020869918,-0.056685742,-0.04048234,3.3419473,-0.017263552,6.484177
RAD51AP1,-0.05665179,1.4604945,-0.04342307,-0.09874699,-0.07737903,1.3034678,-0.0020676164,7.1647053,-0.016264483,4.3686476,-0.0258608,-0.067575164,-0.047788553,3.8426871,-0.020326035,7.445125
UNC13B,-0.059144445,1.5949386,-0.04559465,-0.10305303,-0.08099464,1.4106712,-0.0020286844,7.4920907,-0.016633535,4.5801444,-0.027176535,-0.0705372,-0.049963616,3.9670146,-0.021260606,7.694743
SLFN5,-0.0606667,1.6670105,-0.047116976,-0.10566695,-0.083239675,1.4762855,-0.0019485056,7.738432,-0.016593069,4.7056136,-0.027984394,-0.07246279,-0.051631317,4.05662,-0.02202022,7.8843517
NONO,-0.053722713,1.299675,-0.04066905,-0.09314217,-0.07296233,1.1668534,-0.0019261533,6.7590413,-0.015710652,4.119081,-0.024069753,-0.06364988,-0.044943422,3.6658487,-0.01931904,7.0979495
PRTG,-0.05454088,1.343952,-0.041392688,-0.09476385,-0.07424713,1.2092463,-0.0017254141,6.893154,-0.015923016,4.1885624,-0.02454458,-0.064733446,-0.045867547,3.7214785,-0.019668067,7.2181845
MAPRE2,-0.053371232,1.2867872,-0.042866994,-0.093609676,-0.078393765,1.600927,-0.00022364086,7.060289,-0.018675407,4.452689,-0.024862692,-0.06468324,-0.045749288,3.7933393,-0.019371675,7.113955
E2F7,-0.052686285,1.2514855,-0.039869945,-0.09151486,-0.0716896,1.1467496,-0.001766778,6.6518817,-0.015584442,4.041627,-0.023518212,-0.062484164,-0.044319656,3.6144316,-0.019030986,7.01126
KIAA1324L,-0.049528558,1.0938109,-0.037187833,-0.085810676,-0.0671845,1.0396527,-0.0016574766,6.2241554,-0.015184614,3.7757874,-0.0217238,-0.058438238,-0.041493714,3.4288414,-0.017723309,6.660112
SLC16A2,-0.089369036,3.8244805,-0.071787305,-0.15758099,-0.13621178,3.0578911,0.15914342,12.037596,-0.022478437,7.595512,-0.043111265,-0.102321416,-0.07419091,5.5275817,-0.036405288,10.854741
CENPK,-0.055719554,1.3962711,-0.042386804,-0.09686515,-0.07589952,1.2567785,-0.0016930002,7.072749,-0.016026504,4.2841325,-0.024880672,-0.06614954,-0.046906736,3.7956984,-0.020253215,7.3685517
