,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
PLK2,3.6264808,-0.021403331,5.4034405,6.797074,10.239274,-0.03225864,-0.007762313,-0.06694329,-0.008048969,-0.031916525,2.5533237,5.2850714,5.231738,-0.036817115,-0.0009391287,-0.052975405
PRMT3,3.4721398,-0.020787332,5.196079,6.575062,9.861355,-0.031134889,-0.007112237,-0.06473334,-0.007861022,-0.03082158,2.4611385,5.0531197,5.055618,-0.035540383,-0.0012271737,-0.051228322
TRPC4,3.478022,-0.020761525,5.1646643,6.555513,9.82577,-0.031024171,-0.006902348,-0.064307325,-0.007896683,-0.030459711,2.447445,5.0459676,5.0514817,-0.03544284,-0.0010490641,-0.051034216
MEX3C,3.537688,-0.021089284,5.283152,6.682246,10.031826,-0.031718835,-0.0072070905,-0.0658235,-0.007867973,-0.031370375,2.5034976,5.153301,5.1355386,-0.036091544,-0.001086959,-0.051914457
CDC25C,3.4857872,-0.020821536,5.1852655,6.576882,9.8612795,-0.031171016,-0.006931133,-0.064632356,-0.0078566875,-0.030663973,2.4557421,5.0670342,5.059707,-0.035543334,-0.0010729271,-0.051128257
REL,3.6530912,-0.021780726,5.4861164,6.8794284,10.420843,-0.03289994,-0.00793219,-0.06809386,-0.007795216,-0.032510187,2.622764,5.354841,5.2996254,-0.03743538,-0.0007704289,-0.053634495
CHD9,3.4662688,-0.02069531,5.158026,6.546314,9.811879,-0.0309535,-0.007015532,-0.064233236,-0.007930337,-0.030495396,2.4375882,5.0350213,5.0402355,-0.035408687,-0.0011050936,-0.05098618
PBXIP1,3.5552888,-0.021105299,5.2833157,6.684626,10.037465,-0.03171001,-0.007123718,-0.06573789,-0.007866515,-0.031221174,2.5053296,5.1680965,5.1462097,-0.036069833,-0.0010063389,-0.051936954
NIN,3.300095,-0.017703013,4.6286993,6.3462777,8.864371,-0.029336292,-0.008199624,-0.061918758,-0.013058272,-0.033199813,1.9316071,4.547501,4.2919087,-0.03779853,-0.0022860598,-0.044419996
EXOSC3,3.5514016,-0.021175139,5.296661,6.7026367,10.064227,-0.031842347,-0.007210569,-0.066028185,-0.007902588,-0.0314452,2.5135894,5.173631,5.1483536,-0.036227003,-0.001024572,-0.052040774
ZDHHC2,3.5644913,-0.021321608,5.3290033,6.7198954,10.104159,-0.031960495,-0.0074303076,-0.06616205,-0.007965232,-0.03147832,2.516711,5.2007303,5.1716223,-0.036394894,-0.0010123018,-0.05233675
TRIB1,3.425671,-0.02072738,5.111744,6.5247397,9.778225,-0.030984832,-0.006746603,-0.06427809,-0.007822047,-0.030535204,2.4546945,4.990052,4.9963303,-0.03535439,-0.001073228,-0.050610643
PLOD2,3.35437,-0.020308606,4.990753,6.407517,9.57019,-0.030239228,-0.006519557,-0.06280529,-0.007929089,-0.029771067,2.3931618,4.870819,4.9101925,-0.034777846,-0.0011526808,-0.049779065
EPHA4,3.3158906,-0.020157302,4.9359474,6.3380895,9.471327,-0.02987756,-0.0064313007,-0.06201178,-0.007895652,-0.029296275,2.3714514,4.8107367,4.8701215,-0.03454278,-0.0011501166,-0.04939454
PRSS23,3.016681,-0.0175866,4.8921294,5.864287,9.18178,-0.028292367,-0.008539103,-0.05837884,-0.004605936,-0.028719632,2.4497273,4.689106,4.5602875,-0.0323917,-0.001526286,-0.046305683
SEPHS1,2.990155,-0.018085761,4.9132743,5.860935,9.129388,-0.028065309,-0.008755215,-0.05846516,-0.0040438375,-0.028613036,2.504805,4.643594,4.5664396,-0.032602742,-0.001894865,-0.04587467
GNG11,3.7137609,-0.021979198,5.581145,6.957975,10.594023,-0.033368833,-0.00845434,-0.06889014,-0.007748754,-0.032960303,2.667532,5.4534783,5.377481,-0.038058195,-0.00047681405,-0.054399546
APBB1,3.5649967,-0.021311823,5.3201585,6.733967,10.112999,-0.032053407,-0.0071989573,-0.06637148,-0.007886018,-0.031614102,2.5358443,5.193549,5.17105,-0.03640688,-0.00096171704,-0.052247938
ZNF24,3.5211167,-0.02095993,5.2376604,6.635973,9.956069,-0.031473815,-0.0070132148,-0.06527372,-0.007835279,-0.03101046,2.4812999,5.121744,5.1033354,-0.035810538,-0.0010497703,-0.051527236
C11orf82,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
CHEK2,3.2134404,-0.019632995,4.7614474,6.1276245,9.14042,-0.028799817,-0.0062626502,-0.059573144,-0.007938212,-0.027954018,2.273182,4.645462,4.726623,-0.03344834,-0.0010656475,-0.04802679
TMEM50B,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
NEDD4,3.174175,-0.019576024,4.7297835,6.111486,9.112852,-0.02879642,-0.0060573355,-0.05964028,-0.007741996,-0.028080048,2.2836092,4.610611,4.687227,-0.03338605,-0.0011875274,-0.047678784
NR2C1,1.9286233,-0.0107148085,3.6494157,5.157625,8.540629,-0.027633285,-0.016167369,-0.05081898,0.27839258,-0.033060346,2.407963,3.899985,3.6314962,-0.022864167,1.0490379,-0.03869289
MLL3,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
TTN,2.81992,-0.020208042,4.431729,4.224541,7.832751,-0.020706154,-0.01694805,-0.04734625,-0.010213257,-0.015247848,1.930704,5.261466,2.9728987,-0.030774586,-0.00222144,-0.04262401
IFT80,3.3633215,-0.020343678,5.0039587,6.397077,9.565782,-0.030259144,-0.0065552746,-0.06272447,-0.007850627,-0.0296875,2.392618,4.8817863,4.9127026,-0.03470735,-0.0010925957,-0.049777467
SRSF10,3.3804948,-0.020480294,5.026957,6.4404545,9.621677,-0.030446567,-0.0065494715,-0.06314076,-0.007998906,-0.029871067,2.4001248,4.9067407,4.9427385,-0.03494135,-0.0010905288,-0.050077423
SFPQ,3.5015626,-0.020909274,5.217147,6.6091695,9.912536,-0.03130866,-0.007076522,-0.064946495,-0.00793868,-0.030844728,2.4619617,5.0941477,5.0867014,-0.035762127,-0.0010788477,-0.05143094
KLF7,3.2583969,-0.0198769,4.847172,6.2520328,9.320536,-0.029452916,-0.00626188,-0.06108824,-0.007821059,-0.02889041,2.33906,4.7288966,4.788058,-0.0339992,-0.0011821517,-0.048631795
CCDC80,3.4189653,-0.020270884,5.059437,6.442896,9.630932,-0.030422322,-0.0069991183,-0.06304727,-0.007889897,-0.03003143,2.4032,4.9505367,4.9424224,-0.034689013,-0.0010254915,-0.050090503
SLC39A7,3.2930253,-0.019901568,4.896434,6.3004246,9.400351,-0.029678576,-0.006423932,-0.06152342,-0.007723243,-0.029187348,2.3540597,4.7883625,4.825093,-0.034178723,-0.0011215318,-0.048941772
TSPAN13,3.6472855,-0.02147927,5.431907,6.845552,10.314962,-0.03243761,-0.007565901,-0.06745223,-0.007981083,-0.032120593,2.564111,5.314708,5.278717,-0.037027504,-0.0010093824,-0.053245246
MAPKAPK3,3.4083898,-0.020465786,5.063116,6.440493,9.645409,-0.030467734,-0.006827333,-0.063070714,-0.00789501,-0.029849397,2.404215,4.9419165,4.9619937,-0.034900155,-0.0010227151,-0.05023936
RAI14,3.4761858,-0.020778088,5.1681437,6.5542727,9.825778,-0.031014642,-0.0069258427,-0.0643091,-0.007923965,-0.03044954,2.4436276,5.0458155,5.0527954,-0.035483647,-0.0010701518,-0.051069994
TBC1D4,3.5910506,-0.021434277,5.3784,6.7761335,10.221513,-0.032299962,-0.0075171376,-0.06694699,-0.007813796,-0.03191705,2.56193,5.2503414,5.212406,-0.036759906,-0.00092504546,-0.05271573
TFAP2A,-0.0025222108,-0.004468384,0.34739858,0.16444357,0.9373642,-0.005050573,-0.0052470183,-0.0020967457,0.035002165,-0.002365504,0.3567867,0.41546696,-0.0024875307,-0.0062262136,-0.0017399687,-0.0019305716
ERCC-00009,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
CADM1,3.176168,-0.019586064,4.7480316,6.1345077,9.145308,-0.028928375,-0.0062858844,-0.05991832,-0.007789493,-0.028317856,2.2933824,4.628621,4.6913605,-0.033491805,-0.0011694742,-0.047808893
RRN3,3.5223465,-0.021009814,5.249394,6.64122,9.964091,-0.03146667,-0.0071716607,-0.06525319,-0.007970049,-0.03099629,2.4730296,5.12565,5.11416,-0.035930056,-0.001064783,-0.051705126
PIK3R5,3.6635356,-0.021609373,5.4525857,6.8654256,10.349929,-0.032640576,-0.007731725,-0.06764843,-0.007999033,-0.03225236,2.5924675,5.336484,5.2862253,-0.037161503,-0.000841248,-0.053407617
WDR12,3.3800561,-0.0102474345,4.329319,5.0769496,8.573325,-0.023630716,-0.006791297,-0.057969436,0.44577545,-0.03156537,3.703792,4.0774584,3.6061141,-0.022250824,-0.0060466207,-0.0361974
EDEM3,3.3498626,-0.020316796,4.9813747,6.3807883,9.533484,-0.030191693,-0.006392461,-0.06255112,-0.0078010336,-0.02957159,2.3903248,4.8611445,4.897028,-0.034601975,-0.0011026084,-0.049590386
ACAD8,3.5616243,-0.021231081,5.318584,6.712092,10.09599,-0.031906012,-0.0072492873,-0.066185795,-0.007836127,-0.031487606,2.5260344,5.1877313,5.166282,-0.036325276,-0.0010598548,-0.05219738
TGFB1I1,3.3889906,-0.020569107,5.0889726,6.482395,9.717041,-0.030811585,-0.006891302,-0.063933395,-0.0076861572,-0.030556478,2.4686427,4.9243464,4.966266,-0.03510062,-0.0011950723,-0.05039286
CCDC50,3.4005122,-0.02052976,5.075532,6.468796,9.684336,-0.030620288,-0.0067402935,-0.06362479,-0.007872704,-0.03020333,2.4233887,4.941304,4.964474,-0.035056468,-0.001186655,-0.05032862
YBX1,3.5514016,-0.021175139,5.296661,6.7026367,10.064227,-0.031842347,-0.007210569,-0.066028185,-0.007902588,-0.0314452,2.5135894,5.173631,5.1483536,-0.036227003,-0.001024572,-0.052040774
OAS1,3.2825894,-0.022161309,5.1291137,5.9991045,8.473409,-0.032089517,-0.009473981,-0.05238088,-0.0056946534,-0.027539518,2.9488153,4.1805058,4.801063,-0.032786477,0.16087307,-0.046472948
CLU,3.425037,-0.020622367,5.103473,6.489184,9.724845,-0.030740066,-0.006880654,-0.0636874,-0.007902561,-0.030197373,2.4283082,4.973576,4.99397,-0.035210975,-0.0010582237,-0.050573714
ESRRG,3.4250565,-0.011242368,4.0833507,6.8412094,8.5465145,-0.022111205,0.50479305,-0.055583462,-0.008316865,-0.026055578,1.2663076,4.431542,5.6879992,-0.022151299,-0.002492125,-0.04899722
DEK,3.269534,-0.020005286,4.890907,6.312086,9.412255,-0.02980039,-0.006366434,-0.061900053,-0.007780998,-0.029382186,2.3673944,4.7724266,4.8131623,-0.034281302,-0.0012346798,-0.048927777
TBX20,3.337194,-0.019970803,4.928392,6.3405166,9.440052,-0.02979012,-0.006237577,-0.061965533,-0.007952195,-0.029333781,2.3409805,4.8271713,4.8544292,-0.034459915,-0.0012374719,-0.04908624
ATP11C,3.6378405,-0.0215793,5.429611,6.8480144,10.322126,-0.032581735,-0.007651204,-0.067622624,-0.007916479,-0.03214275,2.584984,5.3063474,5.2736974,-0.03706806,-0.0008341203,-0.053233374
STX6,3.5923703,-0.021301385,5.3502927,6.76045,10.165159,-0.03210013,-0.0073770904,-0.06658831,-0.007931875,-0.03172228,2.5380428,5.2318435,5.1987667,-0.036536645,-0.0009832092,-0.05251195
SLC7A5,3.2485394,-0.019731192,4.8227873,6.220551,9.268674,-0.029255537,-0.006235097,-0.06069536,-0.0077865412,-0.028696744,2.3235183,4.7109094,4.764521,-0.03380474,-0.0011973311,-0.0483886
PPP1R9A,3.4357615,-0.020676674,5.1314926,6.5031724,9.749401,-0.030840687,-0.007063641,-0.06386369,-0.007893224,-0.03033444,2.426976,5.0006433,5.0013847,-0.035229735,-0.0011017628,-0.050709844
PCNA,3.4499707,-0.020655343,5.131694,6.5148616,9.765015,-0.030860562,-0.0068171895,-0.06397606,-0.007828364,-0.030320993,2.4416692,5.002248,5.018195,-0.035300385,-0.0010803359,-0.05072279
LHFP,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
CLDN11,3.3936567,-0.023491055,4.789173,4.947926,8.6899185,-0.023825843,-0.016171088,-0.054102123,-0.014737683,-0.016921518,1.8890992,5.8818464,3.4332974,-0.034367617,-0.0014166125,-0.04867087
HESX1,3.2023044,-0.019630134,4.7725735,6.159899,9.187493,-0.028997932,-0.0061834226,-0.0601378,-0.0077216453,-0.028394414,2.3020315,4.655429,4.7207537,-0.033556055,-0.0012222042,-0.048009064
LRRC16A,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
PHF21A,3.3780859,-0.020428317,5.029531,6.437427,9.622227,-0.030446542,-0.0066040764,-0.0631662,-0.007876927,-0.029969063,2.4165366,4.9020205,4.9348817,-0.034905042,-0.0011420499,-0.050020702
IFT81,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
RAD54L,3.2872572,-0.019984554,4.888733,6.2583704,9.352366,-0.029545562,-0.0064910552,-0.06114177,-0.007859302,-0.028854443,2.3313558,4.7692456,4.8126736,-0.03410371,-0.0011027777,-0.048865385
SEPP1,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
ZNF471,3.3763595,-0.020517843,5.0322967,6.490061,9.687567,-0.030664224,-0.00649801,-0.063762926,-0.007945284,-0.030319048,2.437331,4.918483,4.9474826,-0.03518601,-0.0011680904,-0.050196808
NRP1,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
CDH11,3.594832,-0.021385686,5.3652706,6.7656226,10.176941,-0.03212169,-0.007383501,-0.066612355,-0.007974041,-0.031663634,2.53156,5.238898,5.2158995,-0.03664833,-0.0009912668,-0.052673582
NAGA,3.5597708,-0.021164205,5.300205,6.707629,10.066281,-0.031841703,-0.0072758626,-0.0660053,-0.007942638,-0.031450212,2.5145416,5.1803846,5.151281,-0.036198854,-0.0010121858,-0.052082974
EGF,2.8219852,-0.02033599,5.680744,6.154991,9.726473,-0.028688023,-0.009963819,-0.061996367,-0.0042804303,-0.030155681,2.0268118,4.4491644,5.541085,-0.034812223,-0.0063372264,-0.05518255
HIAT1,3.016681,-0.0175866,4.8921294,5.864287,9.18178,-0.028292367,-0.008539103,-0.05837884,-0.004605936,-0.028719632,2.4497273,4.689106,4.5602875,-0.0323917,-0.001526286,-0.046305683
SYT1,3.4072638,-0.020557074,5.0722747,6.471075,9.688037,-0.03063199,-0.006737374,-0.06354499,-0.0079185935,-0.030116832,2.4204295,4.949289,4.969,-0.03509995,-0.0010966227,-0.05034381
MEPE,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
SMAD5,2.6478124,-0.019375565,5.338217,5.8693438,9.201859,-0.027162682,-0.009252205,-0.058789358,-0.0044731773,-0.02862519,1.9162034,4.1685233,5.248495,-0.033149887,-0.0062493067,-0.052499805
ZHX3,2.558048,-0.018798543,5.1312866,5.6512585,8.857699,-0.026132872,-0.008654063,-0.056393713,-0.0043706377,-0.0272105,1.84989,4.0079494,5.072666,-0.03209437,-0.0059763566,-0.050722916
SEMA6A,3.108851,-0.022114003,4.388434,4.58877,8.018937,-0.021981303,-0.014530012,-0.049781978,-0.014034963,-0.0151720485,1.7539101,5.369231,3.2050252,-0.03216895,-0.0014995676,-0.045487303
STAT3,3.6891634,-0.021919431,5.596245,6.9444733,10.587364,-0.033404343,-0.008813203,-0.06910937,-0.007532507,-0.03337252,2.7112985,5.419752,5.3455877,-0.03784221,-0.0007834829,-0.054355793
STC1,3.7137609,-0.021979198,5.581145,6.957975,10.594023,-0.033368833,-0.00845434,-0.06889014,-0.007748754,-0.032960303,2.667532,5.4534783,5.377481,-0.038058195,-0.00047681405,-0.054399546
SEMA3E,3.2816503,-0.019907452,4.8721027,6.2901616,9.372196,-0.029571986,-0.006233463,-0.061439343,-0.00784499,-0.029065963,2.3492544,4.7614856,4.8140397,-0.03418221,-0.0012211276,-0.048844565
KDR,2.7773108,-0.01799304,4.202371,5.5293417,8.189225,-0.026033482,-0.0054621887,-0.05364442,-0.007284001,-0.025290439,2.0691464,4.077641,4.194487,-0.030507311,-0.0013995524,-0.043074645
IMPAD1,3.3240495,-0.02009006,4.932577,6.312091,9.43105,-0.029787371,-0.0064642,-0.061693057,-0.007877681,-0.029128375,2.3607495,4.8141265,4.8541875,-0.03429132,-0.0011160567,-0.04921432
RNF14,3.1785126,-0.019603107,4.7469616,6.133467,9.147309,-0.028913757,-0.006275384,-0.059897784,-0.0077974848,-0.028323056,2.291977,4.6268463,4.6919746,-0.033502296,-0.0011841895,-0.04783203
RAD51AP1,3.4968488,-0.0208876,5.208016,6.5909567,9.892128,-0.031294115,-0.0070308303,-0.06479037,-0.007845468,-0.03075358,2.4616868,5.082434,5.0749135,-0.035659455,-0.0010767262,-0.05121163
UNC13B,3.5489032,-0.021275265,5.301016,6.688529,10.063663,-0.031868752,-0.0072315964,-0.065871574,-0.007835309,-0.031283922,2.515484,5.174224,5.151948,-0.03620268,-0.000998932,-0.0520728
SLFN5,3.5815718,-0.021348309,5.34606,6.7456217,10.144693,-0.032048445,-0.007348759,-0.066397175,-0.007955302,-0.0315584,2.5232496,5.221582,5.1986847,-0.036542334,-0.00096917595,-0.052503534
NONO,3.4083474,-0.020472411,5.0693893,6.4648957,9.665141,-0.030573169,-0.006813028,-0.06335536,-0.007897629,-0.030091519,2.4211729,4.9493885,4.9569535,-0.035027824,-0.0010852776,-0.050271053
PRTG,3.4461513,-0.020645186,5.1128855,6.5227156,9.753994,-0.03085502,-0.0066545797,-0.06404691,-0.007935728,-0.030351158,2.4313219,4.9990163,5.0071626,-0.03527173,-0.0010837074,-0.050612636
MAPRE2,3.4658864,-0.020843754,5.186248,6.5718126,9.86569,-0.03127227,-0.007078409,-0.064758345,-0.0077276095,-0.030858137,2.473784,5.0558467,5.04227,-0.03551153,-0.0010481117,-0.05107582
E2F7,3.3803723,-0.020362811,5.0239654,6.4239864,9.604229,-0.030330412,-0.0066302717,-0.062933445,-0.007891184,-0.02981048,2.401997,4.9048977,4.932044,-0.03484515,-0.0011305873,-0.049975444
KIAA1324L,3.247352,-0.019919323,4.8475485,6.245062,9.318818,-0.02947265,-0.0062708757,-0.061087254,-0.007741433,-0.028887529,2.341394,4.7225213,4.7842293,-0.033955205,-0.0012241879,-0.04861441
SLC16A2,2.991205,-0.018094182,4.913919,5.860134,9.129708,-0.028070478,-0.008757567,-0.058475323,-0.0040526614,-0.028613836,2.5046678,4.6423635,4.567731,-0.032590564,-0.0018867826,-0.045880254
CENPK,3.450685,-0.020717995,5.164524,6.5460668,9.811455,-0.030957963,-0.006932529,-0.064436436,-0.007870578,-0.030619783,2.4475849,5.0160217,5.038181,-0.03543155,-0.0012844211,-0.0510192
DENND1A,3.5908258,-0.021344371,5.3475356,6.7577863,10.163846,-0.032122206,-0.007302247,-0.06658013,-0.007888753,-0.031678207,2.5422015,5.2287927,5.1986,-0.036517557,-0.0009882462,-0.05248084
RBBP4,3.331352,-0.020139214,4.9516654,6.3286653,9.465184,-0.029886672,-0.006544293,-0.061950553,-0.0078432355,-0.029289603,2.370194,4.8205957,4.8722153,-0.034394078,-0.0011087182,-0.049381383
