,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
TXNDC12,2.6454368,-0.033877313,-0.058959883,4.572197,5.965695,-0.027712354,6.6322613,0.47128886,2.4174821,-0.050249923,5.6197014,3.997415,-0.07115081,4.1152897,-0.07194354,-0.077158876
ODC1,3.8400357,-0.026925106,-0.05599594,4.30827,7.2871184,-0.03866838,8.03757,-0.00026451505,2.3936245,-0.055568986,6.078295,4.6979446,-0.07779406,3.9567924,-0.07528408,-0.09126303
GM24044,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
CRAMP1L,3.8994799,-0.027227975,-0.05665262,4.3103604,7.3749423,-0.039157026,8.085443,-0.0010028338,2.4349625,-0.055602748,6.167248,4.729581,-0.078311354,3.9970326,-0.076090686,-0.09157042
YAF2,3.9204473,-0.027238805,-0.05671538,4.3141775,7.408118,-0.03938786,8.111883,-0.0012004655,2.4452832,-0.055728093,6.191876,4.752714,-0.078488976,3.996772,-0.07624078,-0.09171278
SLC25A4,3.8690007,-0.027066812,-0.056313284,4.3138275,7.3236375,-0.038860217,8.062833,-0.00056372164,2.4158032,-0.055626765,6.1166615,4.7132483,-0.07806922,3.9784682,-0.07570622,-0.09147604
GM14303,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
KRBA1,3.8764296,-0.027118934,-0.056396935,4.3113737,7.335171,-0.0389215,8.065969,-0.0007052034,2.4216511,-0.055615377,6.131643,4.718574,-0.07810348,3.9818633,-0.07581302,-0.09144069
MAGED1,3.8823864,-0.027108511,-0.057177298,4.288647,7.437701,-0.039229576,8.029684,-0.0018729006,2.37661,-0.055405326,6.183477,4.681732,-0.07776821,4.0613656,-0.07691872,-0.09154971
PDIA6,3.8760116,-0.027088711,-0.056378108,4.315372,7.336218,-0.038927007,8.072981,-0.000612631,2.4195397,-0.05564536,6.1287193,4.7200966,-0.07816509,3.9830444,-0.07578834,-0.09152932
PHLDA3,3.8747783,-0.027108831,-0.056379333,4.3156953,7.334785,-0.03891766,8.07047,-0.0006128489,2.4203575,-0.055636864,6.125431,4.7166862,-0.078133784,3.9818954,-0.07577692,-0.09153149
DCXR,3.8809817,-0.027153365,-0.056470163,4.3110924,7.3356028,-0.038904566,8.063348,-0.0007735209,2.425964,-0.055554006,6.1326027,4.7140155,-0.078104965,3.9892821,-0.07582388,-0.09142366
COL27A1,3.9588807,-0.028517848,-0.05757349,4.02621,7.166267,-0.042121995,7.459395,-0.0037039286,2.657604,-0.056402557,5.72639,4.2165914,-0.07752035,3.876883,-0.0751144,-0.09359012
POLR2K,3.8666356,-0.027053088,-0.05628874,4.2999067,7.3132367,-0.03881055,8.050003,-0.0006770385,2.4156764,-0.055514425,6.1255,4.713997,-0.077960886,3.9755173,-0.07570564,-0.09117226
FOXP1,3.8894482,-0.027181985,-0.05655317,4.3207245,7.361432,-0.039087072,8.087117,-0.000771926,2.4280715,-0.055717163,6.144982,4.7277374,-0.07831273,3.9913485,-0.07596423,-0.091709375
NOTCH1,3.8387072,-0.026905851,-0.055939298,4.3010006,7.2656794,-0.038523834,8.027948,-0.00027113355,2.4005604,-0.055459183,6.072119,4.691265,-0.07770385,3.9558048,-0.075275846,-0.09108845
PHF14,3.8709276,-0.027054314,-0.056301717,4.3196077,7.3297276,-0.03888784,8.064827,-0.0005758404,2.417614,-0.05570185,6.1169934,4.7167654,-0.07808447,3.9793205,-0.07573034,-0.091572456
SOX15,3.869001,-0.027082039,-0.05629715,4.3134327,7.325943,-0.03887288,8.064188,-0.0005460752,2.417839,-0.055642795,6.1189632,4.715274,-0.078075685,3.9716423,-0.075696066,-0.09146724
PARVB,3.8778033,-0.027112424,-0.056402978,4.3191557,7.3412194,-0.03896379,8.074514,-0.00059246056,2.4214547,-0.05568251,6.130269,4.7204323,-0.07821817,3.9848003,-0.0758229,-0.09162111
FOSL2,3.8774307,-0.027129192,-0.056398664,4.3153853,7.3388333,-0.038941476,8.072265,-0.00065754494,2.4233453,-0.055631034,6.129098,4.7180943,-0.0781454,3.9820342,-0.07580021,-0.09153308
TAF6,3.8549654,-0.026994614,-0.056124885,4.309967,7.3011847,-0.038723648,8.046658,-0.00044888517,2.4055603,-0.055613283,6.095037,4.7064233,-0.07787849,3.9656436,-0.07549487,-0.091349065
PURA,3.8529267,-0.027017467,-0.056169126,4.311852,7.3048077,-0.03874972,8.05141,-0.00041464245,2.4053652,-0.055619624,6.0949783,4.7051883,-0.077944785,3.9700367,-0.07549118,-0.09139689
GJB3,3.8668787,-0.02707301,-0.05628792,4.315205,7.3263197,-0.03888299,8.067276,-0.00050789816,2.4156213,-0.055658624,6.114656,4.7143645,-0.07809461,3.9736218,-0.07565965,-0.09151214
SNORD43,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
HNRNPK,3.8623192,-0.027039232,-0.056243684,4.3119926,7.314252,-0.0388083,8.057243,-0.00048110908,2.4111938,-0.055594828,6.106955,4.708228,-0.07801277,3.9739187,-0.07560245,-0.09144192
MYBBP1A,3.8764892,-0.027138166,-0.056417838,4.3138037,7.3403893,-0.038953178,8.071606,-0.00064496684,2.4222696,-0.05561298,6.1289396,4.71614,-0.07815145,3.9810376,-0.0758009,-0.091535024
CREB3,3.8765068,-0.027143402,-0.05641173,4.3138566,7.3398504,-0.03894239,8.072913,-0.0006798336,2.4240177,-0.055623434,6.132061,4.720131,-0.0781429,3.9814885,-0.07582387,-0.09149279
SLC5A11,3.8314044,-0.0268976,-0.05591007,4.303537,7.265279,-0.03852396,8.022803,-0.00020442538,2.3934102,-0.055475034,6.0652747,4.6879773,-0.07767848,3.9521139,-0.07518602,-0.09110577
ATF2,3.86972,-0.027070357,-0.056319315,4.313548,7.323708,-0.038863752,8.064376,-0.00056456716,2.4166515,-0.055632226,6.117633,4.7142653,-0.078084156,3.9788258,-0.07571138,-0.09147516
GM8355,1.4324925,-0.016510386,-0.03134992,1.4603024,2.6007218,-0.017009078,4.121621,1.3361859,0.641987,-0.020929337,2.7212243,2.0153236,-0.040397577,2.1213145,-0.032535765,-0.04236365
E2F6,3.8682783,-0.027076324,-0.056322984,4.312722,7.3240128,-0.038861606,8.064145,-0.00055980333,2.4151704,-0.055613365,6.119277,4.7141657,-0.078073926,3.9798994,-0.0757028,-0.09144691
KRT8,3.9005103,-0.027230896,-0.056645487,4.3105626,7.3785567,-0.03918481,8.090488,-0.0010016466,2.436207,-0.05561498,6.168059,4.7324286,-0.0783321,3.9951677,-0.07608794,-0.09158619
FOXJ3,3.8419225,-0.02694282,-0.055990458,4.3107595,7.284236,-0.03863837,8.037685,-0.0003237424,2.4047122,-0.055495553,6.0849686,4.696907,-0.07778573,3.9649816,-0.07534589,-0.091215216
TCL1,3.8389108,-0.026926607,-0.055965155,4.305843,7.2735295,-0.03855274,8.032275,-0.00023179359,2.4003096,-0.055480264,6.072649,4.691007,-0.07775235,3.9566035,-0.0752777,-0.09117831
FGF10,3.8999238,-0.027241426,-0.05664902,4.3160143,7.380867,-0.03918665,8.091779,-0.0009662768,2.4360318,-0.055655427,6.165228,4.731754,-0.07834706,3.9954848,-0.07608704,-0.09166727
MYMX,3.8180966,-0.02681125,-0.055767663,4.298852,7.2515063,-0.038489927,8.006786,-8.789032e-05,2.3774614,-0.055435814,6.0414467,4.6748424,-0.07751921,3.942763,-0.07494749,-0.09105852
ARID1A,3.2199154,-0.024094261,-0.04968562,3.683616,6.073124,-0.03298616,7.1654196,0.46851718,1.9393536,-0.04817139,5.144004,4.0308347,-0.069161676,3.4349265,-0.064862944,-0.08115823
HEY2,3.879315,-0.027122509,-0.05642457,4.30846,7.3369713,-0.03893304,8.068208,-0.00074860646,2.4236772,-0.05557611,6.137131,4.7195196,-0.07812225,3.985427,-0.07584684,-0.09140761
GM44429,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
IRF4,3.9199328,-0.02729969,-0.056815326,4.3123994,7.4134192,-0.039388817,8.106942,-0.0012188331,2.4457588,-0.055609055,6.1903667,4.73774,-0.07848747,4.0062385,-0.076255836,-0.0917633
OVOL1,3.8439944,-0.026946452,-0.056003522,4.307137,7.2785106,-0.038572267,8.035429,-0.00032645077,2.403251,-0.055484723,6.079599,4.6961327,-0.07775839,3.9620872,-0.07535028,-0.09118075
SIN3A,1.9654564,-0.01775211,-0.035018697,2.23562,3.3612542,-0.01955229,4.9487677,1.1957728,1.0741959,-0.028880073,3.1986902,2.6090088,-0.047962368,2.2969437,-0.042500187,-0.054519366
MIR291B,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
EIF4A2,3.8235092,-0.026808383,-0.055726185,4.297863,7.2484436,-0.038422823,8.016375,-0.000100385914,2.3881714,-0.055410605,6.049428,4.682341,-0.07754049,3.943367,-0.07501083,-0.09097696
ZFP989,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
NR2F2,3.9000797,-0.027252814,-0.056668885,4.3185015,7.386327,-0.039226968,8.09709,-0.00093027967,2.4351091,-0.05567171,6.1644883,4.732173,-0.07839288,3.9962552,-0.07607792,-0.091743745
LDLRAP1,3.8849995,-0.027159724,-0.056501187,4.3180656,7.3510947,-0.039019775,8.080526,-0.00075016764,2.4262652,-0.055682182,6.140353,4.7248588,-0.07824163,3.9894676,-0.07592042,-0.091620564
BAZ1A,3.8722858,-0.02719555,-0.05652786,4.314985,7.3453755,-0.03900914,8.076914,-0.00066438643,2.4122453,-0.05569954,6.1329293,4.7233005,-0.07820885,3.988419,-0.07580974,-0.09160064
MCM2,3.8636808,-0.027040295,-0.05626195,4.299083,7.3086,-0.038760487,8.050203,-0.00059555436,2.4153674,-0.05544249,6.119367,4.707286,-0.07795039,3.9768703,-0.075660035,-0.09117505
PHF12,3.8535364,-0.027043693,-0.05614806,4.3116426,7.3028245,-0.03871395,8.051847,-0.00038220314,2.4112306,-0.055560138,6.0973115,4.705632,-0.0779461,3.9688516,-0.07551154,-0.091351494
POU4F2,3.8686895,-0.027102716,-0.056334198,4.3168397,7.3267207,-0.03887186,8.068469,-0.00059040304,2.4183936,-0.05564794,6.1171885,4.717598,-0.07810352,3.9810522,-0.075708665,-0.091494694
RARG,3.4493966,-0.026028175,-0.0562116,3.5666955,6.6122117,-0.035465036,7.723782,0.4873426,2.2124858,-0.04673642,6.1625385,4.1286554,-0.08001969,4.279026,-0.0701211,-0.08451139
GLMP,3.8243287,-0.026894629,-0.055864967,4.297498,7.257745,-0.03851003,8.019079,-0.00021427863,2.3943706,-0.05539563,6.058236,4.6826496,-0.077625796,3.9504168,-0.07510157,-0.0909879
CUX1,3.8789563,-0.027124688,-0.056412466,4.3176684,7.3457193,-0.03897917,8.076542,-0.0006559514,2.4219368,-0.055665776,6.132093,4.720363,-0.078179836,3.983404,-0.07581894,-0.09159212
FST,3.8843174,-0.0271382,-0.05643188,4.318227,7.3503613,-0.038990855,8.081244,-0.0007240712,2.4273548,-0.055663828,6.1398625,4.726458,-0.07820724,3.984881,-0.075884506,-0.09157535
TEAD3,3.8956125,-0.027215278,-0.05660834,4.31956,7.3759527,-0.03915861,8.090998,-0.0008648334,2.4311943,-0.055696025,6.157469,4.730182,-0.07833758,3.9932458,-0.07603412,-0.09171747
GAS6,3.8956468,-0.027221914,-0.056612115,4.31909,7.374289,-0.039144132,8.090751,-0.0008905679,2.4332733,-0.05568909,6.159926,4.732658,-0.07834588,3.9946883,-0.07604656,-0.09167189
DPP4,3.2920053,-0.019218048,-0.054666314,3.870523,5.9782076,-0.03995826,7.4817967,0.3967867,1.6978427,-0.050826278,4.9693403,3.9271994,-0.078484274,3.5395668,-0.065622315,-0.091962114
GM22862,1.7024654,-0.015198853,-0.031851467,0.8480597,1.8253554,-0.014161589,4.2238164,1.4691838,0.91554064,-0.015408541,2.3825321,1.7563503,-0.039722484,1.790749,-0.03379906,-0.03694323
CSRP2,3.8471367,-0.026959343,-0.05606892,4.3106327,7.2945294,-0.038715005,8.044532,-0.00031954222,2.3996274,-0.0555891,6.0842986,4.701628,-0.07786568,3.9595714,-0.075380005,-0.09134161
KEAP1,3.891281,-0.027182283,-0.056534417,4.318709,7.36604,-0.039100897,8.091781,-0.00079700386,2.430436,-0.05570371,6.152998,4.732707,-0.078324445,3.989969,-0.07597739,-0.091667905
RNF14,3.8805919,-0.027159588,-0.056463473,4.311356,7.3434696,-0.038972586,8.074398,-0.00075025146,2.4266572,-0.055605754,6.1380324,4.7208695,-0.07817599,3.9862754,-0.07587195,-0.091483556
PHLDB2,3.8572803,-0.027019639,-0.056172516,4.3089557,7.301268,-0.038726382,8.048312,-0.0004669475,2.410939,-0.055562094,6.1001983,4.7051024,-0.077916905,3.9690647,-0.07554267,-0.09131115
KAT6B,4.3715053,-0.024595344,-0.057243254,3.168061,5.86549,-0.033505745,8.248747,0.1942686,2.923156,-0.045285672,5.4750853,4.225896,-0.07677771,3.3620658,-0.077955686,-0.08129506
PER1,3.8683145,-0.02707436,-0.05630483,4.309192,7.3233156,-0.038857143,8.063355,-0.0005352301,2.4184496,-0.055560783,6.118489,4.7101636,-0.07806956,3.9746497,-0.07568874,-0.09141534
KAT2B,3.882049,-0.027180659,-0.0565187,4.3085947,7.348648,-0.03900796,8.071593,-0.0008040132,2.426071,-0.055567354,6.142015,4.7177296,-0.07817704,3.9891315,-0.07590425,-0.091479994
BARD1,3.2793002,-0.01915286,-0.054457415,3.86771,5.951422,-0.039714865,7.462773,0.4141239,1.6919446,-0.050760426,4.951654,3.9182632,-0.078264475,3.532874,-0.06546902,-0.091753736
CRIP2,3.869593,-0.027068114,-0.05630563,4.310386,7.3236938,-0.03886429,8.06342,-0.00058421196,2.4170763,-0.055601478,6.1217594,4.717189,-0.07806643,3.9748197,-0.07571264,-0.09139849
IRF1,3.8404732,-0.026964666,-0.056098107,4.306151,7.2886505,-0.03869376,8.036637,-0.00026728943,2.3929772,-0.055522606,6.0775676,4.6896777,-0.07783583,3.964852,-0.07531883,-0.09132508
EDA2R,3.8584273,-0.027002916,-0.05619007,4.3032703,7.3015227,-0.03875577,8.04741,-0.00048361844,2.4089768,-0.055541396,6.10668,4.706836,-0.07793289,3.968157,-0.075558566,-0.091250904
CHD4,2.6504657,-0.021217357,-0.04319869,3.0713968,4.9054904,-0.026804015,6.22725,0.81998295,1.546874,-0.04006097,4.3022904,3.3980072,-0.0598601,2.9204018,-0.055198096,-0.06979744
PATJ,3.8405828,-0.026915655,-0.055992693,4.30516,7.2797217,-0.038621176,8.033396,-0.00027082546,2.3965902,-0.055509914,6.075284,4.6931586,-0.07777469,3.9590662,-0.07529457,-0.09122218
ZMYM2,3.8386526,-0.026924128,-0.055980742,4.302299,7.272695,-0.0385728,8.030156,-0.00025824204,2.3980677,-0.055462793,6.0715275,4.688265,-0.07773545,3.9592032,-0.075271636,-0.09117039
POLR3B,3.8280842,-0.026874539,-0.055858344,4.302283,7.2633696,-0.03849865,8.019479,-0.00018105179,2.3905118,-0.055439487,6.060985,4.6848783,-0.07762355,3.9510207,-0.07513184,-0.09106674
DNAJC10,3.8739257,-0.02709544,-0.05637612,4.314338,7.333847,-0.038924173,8.070028,-0.00061269326,2.418735,-0.05563937,6.126391,4.717852,-0.07814364,3.9826484,-0.0757663,-0.09150774
BEND5,3.881587,-0.027107283,-0.056424245,4.318717,7.3460536,-0.038985346,8.074838,-0.000686546,2.4204724,-0.055688232,6.133745,4.7221684,-0.078181945,3.9859934,-0.07584815,-0.09160878
FAM129B,3.8573463,-0.027024517,-0.05621045,4.3026576,7.2968063,-0.038704325,8.041835,-0.00051841367,2.4112067,-0.055483732,6.1044345,4.7024007,-0.0778936,3.9724827,-0.07557571,-0.0912007
SLC25A5,3.8232968,-0.026850328,-0.055806883,4.2978597,7.247286,-0.03842188,8.012701,-0.0001227156,2.3885157,-0.055386104,6.04825,4.677788,-0.07754567,3.946328,-0.075061865,-0.09101344
DMRT1,3.8741002,-0.027127389,-0.056366805,4.316184,7.3340373,-0.038896363,8.069808,-0.00062000053,2.422968,-0.055619206,6.123416,4.7151814,-0.07810774,3.9805593,-0.075771585,-0.09152523
CTSL,2.9289153,-0.03146526,-0.054580852,3.6563365,7.3526845,-0.04225716,8.022394,0.13872756,1.814991,-0.05383422,5.776733,4.958079,-0.07288718,3.08564,-0.06697615,-0.082535714
LAMB2,3.866994,-0.027055774,-0.056280803,4.3103642,7.318588,-0.03883833,8.059097,-0.00055658515,2.4141822,-0.05560196,6.1142206,4.711902,-0.07802181,3.9746773,-0.07566675,-0.09141316
AKR1B8,3.8750098,-0.027129747,-0.056421556,4.292964,7.3337927,-0.03893838,8.054496,-0.00085956906,2.4203825,-0.05541805,6.1420517,4.7139297,-0.07800017,3.9802608,-0.07580283,-0.09115689
DDX20,3.8401175,-0.02690328,-0.055950798,4.3078384,7.2771277,-0.038593173,8.033513,-0.0002580256,2.3973618,-0.055541594,6.0722957,4.6939373,-0.07775112,3.9572606,-0.075272165,-0.09122094
EED,3.6557796,-0.02635813,-0.05486509,4.163789,6.987509,-0.03727852,7.826377,0.15786774,2.2224972,-0.05378495,5.8336654,4.5124087,-0.075878814,3.8594449,-0.07261582,-0.089260854
PITX2,3.875658,-0.027114848,-0.056391634,4.3154063,7.335622,-0.038925145,8.072729,-0.0006004532,2.4210677,-0.055633157,6.1244698,4.7163115,-0.07815337,3.981763,-0.07578439,-0.09156278
POLR2E,3.8854072,-0.02713905,-0.05645196,4.3180647,7.3493586,-0.039001845,8.077916,-0.00073824293,2.4260194,-0.055695165,6.1375437,4.724312,-0.07820125,3.9848933,-0.07589565,-0.09161172
ADAM19,3.8645558,-0.027048042,-0.056273058,4.3154907,7.3225827,-0.03885919,8.059728,-0.00050187396,2.4098516,-0.055635054,6.1088476,4.709737,-0.07802956,3.9742389,-0.075628914,-0.091507815
KLF13,3.849328,-0.027007557,-0.05615511,4.310574,7.2987504,-0.03871747,8.045281,-0.00038465232,2.402097,-0.055588536,6.0902615,4.701234,-0.07790457,3.9688888,-0.07545727,-0.09137152
GTF2A1L,3.8898413,-0.027186858,-0.05654136,4.3046904,7.3556485,-0.039040282,8.074533,-0.00089992356,2.4320097,-0.05551529,6.153088,4.7200537,-0.0781896,3.9903977,-0.07596744,-0.09143425
KLF8,3.8680868,-0.027082022,-0.056298196,4.308252,7.318324,-0.03881611,8.060077,-0.0005667869,2.4190834,-0.05554939,6.1169505,4.7108536,-0.07802575,3.974466,-0.07569684,-0.09136874
IRF3,3.878484,-0.02716882,-0.0564905,4.3071404,7.3410707,-0.038989,8.07616,-0.0006796847,2.4214766,-0.05559269,6.138448,4.7213793,-0.07819352,3.9815779,-0.07584764,-0.091478154
ECT2,3.8560107,-0.027004877,-0.05618544,4.312576,7.3032017,-0.03876102,8.053388,-0.00036840752,2.4056368,-0.05561139,6.0947533,4.7035403,-0.07797673,3.9695165,-0.075508446,-0.09145111
ZDHHC16,3.8655574,-0.027053343,-0.056278337,4.308295,7.3149333,-0.03881374,8.054537,-0.00058118167,2.414149,-0.055569947,6.1153474,4.710788,-0.07799401,3.976607,-0.07566809,-0.09134447
RAD54B,3.8779886,-0.02710583,-0.056403294,4.317181,7.342128,-0.038972802,8.075711,-0.0006628449,2.4205983,-0.05568528,6.1327,4.723851,-0.07819283,3.9846365,-0.07581247,-0.09155863
ABT1,3.8937566,-0.027176714,-0.05653464,4.319142,7.36645,-0.03911122,8.0909195,-0.00079112116,2.4311132,-0.05573672,6.1531415,4.7314534,-0.07831582,3.9899964,-0.075978145,-0.09168078
AGAP3,3.1570675,-0.028282268,-0.05430523,3.379686,6.8491,-0.038623177,7.991427,0.24610431,2.5663579,-0.043348413,5.9635396,3.9689195,-0.07884593,4.235357,-0.06647872,-0.08133331
COIL,3.8403914,-0.026946925,-0.05599814,4.3113756,7.283032,-0.038650002,8.036016,-0.0003026594,2.4033787,-0.055505082,6.08099,4.694182,-0.07778747,3.9639127,-0.07532523,-0.0912489
GM15181,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
GM26092,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
DDX54,3.8616292,-0.027091157,-0.05626497,4.3111043,7.315691,-0.038810644,8.057378,-0.0005531489,2.4198463,-0.055626392,6.1134553,4.7154617,-0.07804096,3.9775538,-0.075629674,-0.09134651
SIRT1,3.8609803,-0.02703012,-0.05622484,4.3066773,7.307829,-0.03878137,8.051846,-0.00053438934,2.4114218,-0.055572003,6.109328,4.7105465,-0.07796151,3.9723656,-0.075604774,-0.09129604
MSX2,3.8466551,-0.026988579,-0.056050055,4.3107486,7.279329,-0.038576014,8.035644,-0.00036869213,2.4071786,-0.05551407,6.0769653,4.69667,-0.07777345,3.9633172,-0.07533676,-0.09121429
TSG101,3.8737211,-0.027089681,-0.056374118,4.312708,7.330595,-0.038906395,8.066854,-0.0006216574,2.4185498,-0.055618294,6.1254153,4.7163043,-0.078122206,3.9822063,-0.07576748,-0.091480285
AF357399,1.4311051,-0.016505765,-0.031339455,1.4591339,2.602362,-0.01702407,4.12274,1.337708,0.6411615,-0.020930197,2.7234085,2.0157826,-0.04040563,2.1199791,-0.03255713,-0.04236806
ZFYVE21,3.8726916,-0.027125694,-0.056400135,4.3168406,7.3340826,-0.03893071,8.07116,-0.0006039591,2.4188144,-0.055659514,6.1213117,4.7157545,-0.078146845,3.9824874,-0.07576174,-0.09158124
ANP32A,3.8461347,-0.026988566,-0.056108303,4.3083024,7.2932954,-0.038699474,8.044364,-0.00032892896,2.4019487,-0.055535,6.0847273,4.6973195,-0.077874556,3.9651933,-0.07539734,-0.09131763
SLC26A10,3.935133,-0.02755175,-0.05685078,4.318585,7.437879,-0.03914896,8.136994,-0.0010158232,2.4904554,-0.055115297,6.1789985,4.701495,-0.07835665,3.9596453,-0.076500654,-0.092118144
LY6G6E,3.8529308,-0.026990673,-0.056112334,4.310344,7.294073,-0.038696427,8.047678,-0.0003817766,2.4080381,-0.055586923,6.0912237,4.704846,-0.07790557,3.9629078,-0.075465895,-0.09132496
SRI,3.5596013,-0.029299714,-0.05433396,4.1176186,7.5402074,-0.041912697,8.328681,-0.0027121233,2.766234,-0.052092507,5.906218,4.538543,-0.07693,3.9374692,-0.07186749,-0.08819388
KDM3A,3.844506,-0.026933141,-0.056028146,4.3068776,7.287398,-0.038667224,8.037948,-0.0003180254,2.3980367,-0.05554764,6.0820584,4.6981955,-0.077809066,3.9603121,-0.0753468,-0.09125438
ZFP446,3.8525517,-0.026979422,-0.056109574,4.3101983,7.300927,-0.03870471,8.047556,-0.00037463606,2.4039845,-0.0555548,6.0944743,4.703138,-0.077880956,3.9655743,-0.075471714,-0.091328435
NCOA3,3.850219,-0.026920037,-0.056040697,4.311448,7.292614,-0.03867851,8.0428915,-0.00034293925,2.4002352,-0.055588696,6.0866637,4.702507,-0.07784651,3.9633918,-0.07541006,-0.091323555
ATF5,3.861168,-0.027029548,-0.05622352,4.3140726,7.3147745,-0.038810916,8.058894,-0.0004193097,2.4096355,-0.05561812,6.1048365,4.708843,-0.0780221,3.9702613,-0.07557716,-0.09146205
PSIP1,3.8221564,-0.026860837,-0.05580548,4.299507,7.2462196,-0.038448457,8.0099945,-0.00019451969,2.3932796,-0.055356167,6.052904,4.677426,-0.07753171,3.9530494,-0.075076,-0.09097768
NFATC3,3.8597772,-0.027019514,-0.05620911,4.310631,7.3066196,-0.03876001,8.053089,-0.0004594671,2.4117281,-0.055571474,6.103995,4.7061357,-0.077981286,3.972679,-0.075578004,-0.09136851
GLI1,3.864127,-0.027148183,-0.056447633,4.307459,7.329418,-0.038955245,8.069179,-0.0004911541,2.4056964,-0.055593114,6.1165485,4.7099924,-0.07813169,3.979657,-0.07567133,-0.09155399
MAPK8,3.6237235,-0.026081325,-0.05406932,4.1279497,6.902088,-0.03692489,7.7737575,0.16867073,2.228006,-0.053547442,5.755503,4.482199,-0.07521756,3.7981544,-0.071845956,-0.08853811
NR5A2,3.8362668,-0.026922243,-0.055992458,4.304611,7.2758565,-0.03861428,8.031566,-0.00023028775,2.3942857,-0.055515606,6.071927,4.691379,-0.077773914,3.9563744,-0.075251974,-0.091206245
TENM4,3.887938,-0.02720818,-0.05659117,4.3139057,7.361979,-0.03906753,8.080414,-0.00084127963,2.4303443,-0.055648968,6.1459627,4.725839,-0.07826472,3.991873,-0.07600158,-0.09158592
THBD,3.8896606,-0.027212441,-0.056538925,4.3188405,7.3610597,-0.039060824,8.08717,-0.00080760714,2.4332485,-0.055665996,6.1466103,4.72701,-0.078274734,3.9898233,-0.075966746,-0.0916474
