,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
GM14303,-0.08293462,-0.0019796959,3.7632172,-0.05035304,-0.06891362,6.7689443,-0.059487063,0.15113753,-0.034506224,3.888342,-0.06417822,-0.050569892,7.483136,-0.038725033,4.664376,6.9644084
KRBA1,-0.07621275,-0.0036657767,4.289025,-0.049838256,-0.05601453,6.635437,-0.05830985,2.1023586,-0.03438833,3.2821321,-0.054975953,-0.04026134,6.83057,-0.028380701,4.489478,6.4559293
MAGED1,-0.07918125,-0.003830314,4.4359803,-0.05201594,-0.059453387,6.926369,-0.06115483,2.0241797,-0.035542008,3.4799743,-0.057711266,-0.042423304,7.1445246,-0.030126367,4.673926,6.767676
PDIA6,-0.07586256,-0.003644858,4.2799215,-0.04963483,-0.055672873,6.6049347,-0.057956703,2.1132903,-0.034271594,3.2578518,-0.054647487,-0.040103782,6.7966213,-0.028302142,4.4708433,6.422094
PHLDA3,-0.07573548,-0.0036885636,4.2810755,-0.04949047,-0.055487633,6.5877843,-0.05783181,2.108145,-0.034236472,3.249739,-0.05451704,-0.040072445,6.789411,-0.028225118,4.463005,6.4116154
DCXR,-0.07666069,-0.0036980032,4.3082485,-0.050113156,-0.056508392,6.6779423,-0.058694728,2.0908282,-0.034568444,3.3118203,-0.055348806,-0.040612344,6.87588,-0.028632058,4.513304,6.5004277
COL27A1,-0.074949905,-0.003598399,4.2303004,-0.048946775,-0.05466208,6.516306,-0.057087097,2.1289573,-0.033885665,3.1997821,-0.053819913,-0.039456896,6.704783,-0.027799202,4.4142113,6.3288665
POLR2K,-0.07621557,-0.0036686962,4.2830834,-0.04977538,-0.056014385,6.6411195,-0.058353655,2.0973792,-0.03436532,3.2883158,-0.055000246,-0.0402542,6.8282456,-0.02833071,4.4828777,6.457047
FOXP1,-0.0765457,-0.0036659269,4.3097696,-0.050130207,-0.056411322,6.6659136,-0.058561567,2.0985582,-0.034548245,3.297289,-0.055233743,-0.040553737,6.872468,-0.028703514,4.514937,6.4876385
NOTCH1,-0.06486751,-0.005891251,4.0332932,-0.04810174,-0.043639682,5.908648,-0.046262287,2.78956,-0.030191487,2.8011415,-0.048561726,-0.034192,5.502692,-0.01869572,3.7057858,5.157493
PHF14,-0.07530896,-0.003623028,4.252156,-0.049282946,-0.055071373,6.5534053,-0.057478037,2.1262712,-0.034007013,3.2195327,-0.05415651,-0.03966081,6.7461605,-0.027988616,4.4398518,6.3646507
SOX15,-0.075538464,-0.003645237,4.263932,-0.049379304,-0.05532586,6.5704145,-0.05768647,2.1142433,-0.034114853,3.2407205,-0.054389674,-0.039888136,6.7635217,-0.02809911,4.4481273,6.395655
PARVB,-0.07600436,-0.0036705737,4.2862015,-0.04973172,-0.05582318,6.6147385,-0.05805859,2.108854,-0.03430688,3.2657306,-0.054777816,-0.040201787,6.8106217,-0.028383754,4.477813,6.434812
FOSL2,-0.076071315,-0.0036759574,4.268468,-0.049344935,-0.0554999,6.612155,-0.057817742,2.1499417,-0.034480438,3.2579615,-0.054772716,-0.03956314,6.7957873,-0.028243808,4.44212,6.4325504
TAF6,-0.07457011,-0.0035921563,4.216736,-0.048700392,-0.05425416,6.4814444,-0.056822103,2.1377819,-0.03370143,3.175301,-0.053500652,-0.03916061,6.66655,-0.027545057,4.3916826,6.2920847
PURA,-0.07459135,-0.003552471,4.2148104,-0.048713446,-0.054255474,6.4752316,-0.056696314,2.1386757,-0.033772416,3.1718316,-0.053461265,-0.03923644,6.6708794,-0.027652659,4.3929596,6.290109
GJB3,-0.0752796,-0.0035997492,4.251778,-0.049221866,-0.055046797,6.5436373,-0.05739831,2.1218686,-0.034044236,3.2201626,-0.054122467,-0.03972969,6.7409396,-0.028021667,4.434995,6.366748
SNORD43,-0.07771047,0.43420777,3.6289296,-0.054491445,-0.064223334,6.3081055,-0.058496792,0.47656187,-0.036801033,3.3887453,-0.061682317,-0.049698066,7.3077116,-0.042782005,4.6768994,6.244949
HNRNPK,-0.07509148,-0.0036083816,4.2413306,-0.04909204,-0.05482419,6.5289145,-0.05723666,2.128527,-0.033931043,3.207552,-0.053949628,-0.03956008,6.7201605,-0.027877739,4.423911,6.3418303
MYBBP1A,-0.07603121,-0.0037056499,4.295886,-0.04970972,-0.055834316,6.615287,-0.058127437,2.0980237,-0.034358345,3.2705734,-0.054803424,-0.040307153,6.819954,-0.028399361,4.482486,6.4452643
CREB3,-0.07612344,-0.003662455,4.284617,-0.04978616,-0.05594649,6.6281714,-0.05821443,2.1033168,-0.03434846,3.2751963,-0.054880876,-0.040236507,6.827051,-0.028396275,4.4852824,6.44997
SLC5A11,-0.07359962,-0.0035109427,4.1662984,-0.047982078,-0.05320669,6.3807316,-0.05577258,2.1525292,-0.033348758,3.113826,-0.05262057,-0.03859081,6.564363,-0.027120642,4.3269305,6.1946864
ATF2,-0.07546866,-0.003612628,4.257682,-0.049327597,-0.055203814,6.5627475,-0.05757253,2.1210856,-0.03411789,3.2319088,-0.05428528,-0.039788254,6.7544947,-0.028039485,4.4452686,6.378926
GM8355,-0.08293462,-0.0019796959,3.7632172,-0.05035304,-0.06891362,6.7689443,-0.059487063,0.15113753,-0.034506224,3.888342,-0.06417822,-0.050569892,7.483136,-0.038725033,4.664376,6.9644084
E2F6,-0.07565229,-0.003624213,4.2640085,-0.049438734,-0.05541069,6.583054,-0.057725776,2.116807,-0.034162294,3.245534,-0.054446943,-0.039923206,6.774257,-0.028156612,4.4522605,6.396374
KRT8,-0.07795795,-0.0037578072,4.3733993,-0.051085,-0.05797828,6.804667,-0.059942998,2.0608559,-0.035098437,3.39473,-0.05655013,-0.04151656,7.0127482,-0.029398037,4.5968194,6.635199
FOXJ3,-0.074214645,-0.0035386262,4.1968412,-0.048430312,-0.053858623,6.442386,-0.056379814,2.144563,-0.03361603,3.1506522,-0.05314855,-0.038984064,6.628312,-0.027428085,4.3680587,6.2544913
TCL1,-0.07381046,-0.0035463406,4.1783757,-0.048162717,-0.053442616,6.4056253,-0.056012247,2.1498082,-0.0334071,3.1276002,-0.0528243,-0.038715985,6.586744,-0.027218947,4.343753,6.215013
FGF10,-0.077756174,-0.003751651,4.363812,-0.050946396,-0.057754114,6.7826567,-0.05972148,2.0664222,-0.0350118,3.3794672,-0.056354422,-0.041381605,6.99267,-0.029303696,4.584089,6.614465
MYMX,-0.07099225,-0.0010324237,4.091312,-0.04912055,-0.050747685,6.1362433,-0.05475348,2.2895133,-0.034030195,2.8794034,-0.05107005,-0.037896894,6.436435,-0.028396951,4.2920666,5.8563166
ARID1A,-0.063294634,-0.0023258158,3.543229,-0.040476188,-0.044284806,5.346453,-0.046011813,1.9805406,-0.02862418,2.6078227,-0.044654503,-0.033499178,5.535734,-0.024173604,3.6711922,5.1587963
HEY2,-0.07652856,-0.003688125,4.3030844,-0.050034687,-0.05636541,6.6693587,-0.058606397,2.095141,-0.034504138,3.303581,-0.05525113,-0.040492658,6.862684,-0.028565435,4.50673,6.4868126
GM44429,-0.08302261,-0.0023874333,3.837262,-0.050579235,-0.06940942,6.7136836,-0.059892476,0.12050551,-0.034969583,3.8708906,-0.06519695,-0.050253924,7.5113344,-0.038349975,4.683172,6.9243298
IRF4,-0.079213895,-0.0038292313,4.438281,-0.052029412,-0.059417594,6.9250293,-0.061109055,2.03071,-0.03559085,3.4731507,-0.05770372,-0.04242197,7.1414104,-0.03016323,4.676228,6.760085
OVOL1,-0.0740271,-0.0035516184,4.185573,-0.048300218,-0.053675678,6.4328146,-0.056237202,2.1482008,-0.03346834,3.142145,-0.05298714,-0.038820926,6.610449,-0.02731525,4.3564973,6.2366166
SIN3A,-0.051549938,-0.00094753806,2.5108342,-0.03037753,-0.03537055,4.0184035,-0.033230107,1.3200085,-0.022242777,2.05649,-0.036487866,-0.028177105,4.436994,-0.02183574,2.858214,3.9127433
MIR291B,-0.08293462,-0.0019796959,3.7632172,-0.05035304,-0.06891362,6.7689443,-0.059487063,0.15113753,-0.034506224,3.888342,-0.06417822,-0.050569892,7.483136,-0.038725033,4.664376,6.9644084
EIF4A2,-0.07291843,-0.0034669142,4.139397,-0.047559083,-0.05252798,6.3235383,-0.055217557,2.166272,-0.033072215,3.0725954,-0.052038502,-0.0381357,6.4996014,-0.026791248,4.2897487,6.128563
ZFP989,-0.08293462,-0.0019796959,3.7632172,-0.05035304,-0.06891362,6.7689443,-0.059487063,0.15113753,-0.034506224,3.888342,-0.06417822,-0.050569892,7.483136,-0.038725033,4.664376,6.9644084
NR2F2,-0.0742889,-0.006544398,4.448865,-0.04901542,-0.054886434,6.6506915,-0.060221426,2.0690725,-0.031682745,3.1759176,-0.053876784,-0.037640523,6.957585,-0.026927896,4.7950096,6.402179
LDLRAP1,-0.07639508,-0.0036711448,4.3000455,-0.049990352,-0.05623328,6.6534805,-0.058440935,2.1013446,-0.03446504,3.2894895,-0.055099387,-0.040416196,6.855824,-0.02856902,4.503307,6.4721727
BAZ1A,-0.07634363,-0.0036146166,4.297455,-0.04993154,-0.05612837,6.639496,-0.058294967,2.104818,-0.034504488,3.2820845,-0.055011068,-0.040416736,6.848758,-0.02859349,4.498416,6.4620514
MCM2,-0.076023765,-0.0036719206,4.277791,-0.049642477,-0.055825215,6.6237106,-0.058142126,2.1028378,-0.03429554,3.276857,-0.054818142,-0.040180143,6.8049393,-0.02826383,4.471617,6.438395
PHF12,-0.07449563,-0.0035609892,4.212238,-0.048668902,-0.054183584,6.4706397,-0.056658786,2.1407127,-0.03372784,3.1682997,-0.053401932,-0.039178345,6.6608367,-0.027593726,4.3893595,6.2866683
POU4F2,-0.07526712,-0.0035857137,4.244408,-0.049190797,-0.055001177,6.5431757,-0.057340078,2.1253183,-0.03403917,3.2140892,-0.05405987,-0.03965609,6.7442346,-0.028022664,4.4368367,6.357986
RARG,-0.07564806,-0.0036192867,4.2661777,-0.049443163,-0.05540767,6.575929,-0.057666067,2.115833,-0.03420801,3.2431128,-0.054431356,-0.03999234,6.772324,-0.028199855,4.452298,6.399615
GLMP,-0.07350653,-0.0034915893,4.1532884,-0.047898326,-0.053125806,6.3730736,-0.05569951,2.1483092,-0.03331417,3.108947,-0.052531675,-0.03853194,6.55809,-0.027038611,4.320945,6.1890726
CUX1,-0.07607196,-0.003680785,4.2883463,-0.049760494,-0.055885557,6.622009,-0.058116376,2.108582,-0.034325,3.2710989,-0.05482851,-0.040267084,6.8194966,-0.02841805,4.482456,6.446851
FST,-0.07623294,-0.0036830422,4.2945986,-0.049885817,-0.056087296,6.641812,-0.058336668,2.1033843,-0.034383312,3.281351,-0.054989815,-0.040314518,6.837117,-0.028478026,4.4940596,6.461633
TEAD3,-0.077286825,-0.003723837,4.3463473,-0.050648954,-0.0572454,6.7382703,-0.059281014,2.0803788,-0.034831874,3.3485813,-0.055931486,-0.04107101,6.9456143,-0.029071914,4.5562778,6.5674562
GAS6,-0.07728078,-0.0037107642,4.341379,-0.05060706,-0.05720304,6.7355328,-0.05923696,2.080638,-0.03484465,3.3462563,-0.055903185,-0.041050352,6.943458,-0.029064639,4.5551534,6.563492
DPP4,-0.076533794,-0.0036764906,4.3062687,-0.05008534,-0.05639201,6.6650467,-0.058557563,2.0966659,-0.034535754,3.2983196,-0.055231895,-0.040531226,6.868905,-0.028656986,4.5108876,6.4892983
GM22862,-0.08293462,-0.0019796959,3.7632172,-0.05035304,-0.06891362,6.7689443,-0.059487063,0.15113753,-0.034506224,3.888342,-0.06417822,-0.050569892,7.483136,-0.038725033,4.664376,6.9644084
CSRP2,-0.07417398,-0.0035335475,4.2000027,-0.048435647,-0.053845193,6.4377213,-0.0563407,2.1451807,-0.033595122,3.1487656,-0.05313186,-0.03897621,6.6270466,-0.0274523,4.365125,6.2530017
KEAP1,-0.076780744,-0.0036883606,4.3210664,-0.05027779,-0.05668344,6.6903744,-0.058822226,2.091128,-0.03463763,3.3150187,-0.055468343,-0.04071384,6.8946595,-0.028805563,4.5276613,6.5166874
RNF14,-0.0764726,-0.0036722352,4.3002615,-0.050014723,-0.056311004,6.6610217,-0.058527242,2.0962746,-0.034499552,3.2977057,-0.055182125,-0.040476017,6.8612475,-0.028580401,4.506066,6.482072
PHLDB2,-0.074854285,-0.0035987918,4.225987,-0.048862357,-0.054543052,6.505012,-0.057016857,2.130529,-0.033834603,3.1941288,-0.05373608,-0.03937646,6.6936536,-0.027707204,4.405892,6.318931
KAT6B,-0.07544035,-0.0035932276,4.2579703,-0.049295448,-0.055182796,6.5616302,-0.057516363,2.1223638,-0.034103777,3.232675,-0.05425976,-0.03981124,6.750142,-0.028068334,4.437245,6.3751707
PER1,-0.075691365,-0.0036512755,4.269682,-0.049480442,-0.05549879,6.5868726,-0.057811707,2.1106026,-0.034183953,3.2514932,-0.054519314,-0.04001948,6.776335,-0.02818467,4.4573574,6.40933
KAT2B,-0.07696389,-0.0037011125,4.322059,-0.050344303,-0.056846585,6.7060347,-0.0589642,2.084156,-0.034697976,3.3303978,-0.055619214,-0.040829062,6.9094934,-0.028828647,4.533113,6.5314074
BARD1,-0.0755122,-0.0036605953,4.260246,-0.04936752,-0.055296704,6.5730147,-0.05766198,2.1179466,-0.03408763,3.2365947,-0.05434473,-0.03984295,6.759348,-0.028064469,4.449278,6.3877635
CRIP2,-0.0756322,-0.0036326381,4.2689176,-0.04947287,-0.055406984,6.5799704,-0.05773884,2.1184313,-0.034157503,3.2417817,-0.05439951,-0.039978046,6.773159,-0.028121326,4.450641,6.3996987
IRF1,-0.07617632,-0.002273348,3.949094,-0.047183838,-0.054415543,6.171277,-0.0558804,1.9781358,-0.032169774,3.2052677,-0.052770518,-0.039866745,7.003451,-0.030877076,4.6056404,6.0413
EDA2R,-0.07529318,-0.0036253815,4.2497544,-0.049161416,-0.055030696,6.5500903,-0.05746951,2.1193895,-0.034012392,3.2283573,-0.054174595,-0.039698184,6.732635,-0.027910907,4.428834,6.3663893
CHD4,-0.0568502,-0.00151238,2.9929721,-0.03520567,-0.03892135,4.6592574,-0.03911467,1.7353028,-0.025285002,2.2929144,-0.039698225,-0.030441524,4.9126782,-0.022607831,3.2341995,4.4976044
PATJ,-0.07272713,-0.0041913018,4.289988,-0.048907645,-0.054189358,6.411559,-0.055653468,2.1263092,-0.0336764,3.1745386,-0.05359331,-0.038272675,6.501367,-0.027588258,4.2879505,6.2766604
ZMYM2,-0.07392859,-0.0035248508,4.1851172,-0.048235655,-0.05356453,6.415591,-0.056115378,2.1492815,-0.033484243,3.135983,-0.052899405,-0.038808346,6.5999737,-0.027274072,4.348934,6.2247443
POLR3B,-0.07318611,-0.0074704187,3.611087,-0.046477832,-0.050153833,6.369903,-0.05118451,1.9254503,-0.03433925,2.9197772,-0.05239199,-0.03288135,6.746877,-0.020523645,4.0203137,5.8178945
DNAJC10,-0.07588625,-0.0036345257,4.2768536,-0.049618915,-0.05565913,6.6034865,-0.05793454,2.113097,-0.034282975,3.2582052,-0.0546492,-0.040096115,6.7982144,-0.028298412,4.468527,6.419708
BEND5,-0.06787056,0.020141803,4.2448626,-0.041839197,-0.05186102,6.564363,-0.046922896,2.1203356,-0.03461522,3.7917392,-0.04495958,-0.044960145,6.113168,-0.033411894,4.0987535,5.7646637
FAM129B,-0.075512804,-0.0035911852,4.2783065,-0.04900086,-0.054794244,6.5057883,-0.05737959,2.1301672,-0.034176517,3.2067416,-0.054112744,-0.03961319,6.7585444,-0.027902119,4.426792,6.354535
SLC25A5,-0.07313644,-0.0035059825,4.1465983,-0.04768413,-0.052744016,6.3420377,-0.055403266,2.1602488,-0.03312597,3.0866544,-0.05222658,-0.038263474,6.5210485,-0.026865551,4.3018193,6.148687
DMRT1,-0.07575309,-0.0036576837,4.2696495,-0.049523987,-0.055550165,6.592656,-0.057859678,2.1119595,-0.03417668,3.251733,-0.054545157,-0.03999381,6.7882843,-0.028209694,4.462413,6.4111795
CTSL,-0.07596549,-0.0036255643,4.2849526,-0.04970488,-0.05578212,6.6096444,-0.058029752,2.1092217,-0.03433957,3.2631419,-0.054730874,-0.04020139,6.8090577,-0.0283925,4.4771585,6.434053
LAMB2,-0.07539909,-0.0036293182,4.2552495,-0.04927493,-0.05514815,6.5595803,-0.057566956,2.1208289,-0.03405291,3.2295084,-0.05423551,-0.039749265,6.749583,-0.02799174,4.441156,6.375283
AKR1B8,-0.077477634,-0.0037400133,4.3407054,-0.050642665,-0.057417598,6.760392,-0.059522256,2.0644593,-0.034861457,3.372501,-0.056151193,-0.041151986,6.9550953,-0.029010706,4.5567546,6.5868406
DDX20,-0.07368883,-0.0035210466,4.1737137,-0.04811263,-0.053321116,6.395523,-0.05592776,2.1552129,-0.033375084,3.1168654,-0.052699946,-0.03861066,6.5790596,-0.027151296,4.338556,6.2026715
EED,-0.0720551,-0.0031101683,4.1051064,-0.046604794,-0.051723734,6.182239,-0.0537331,2.1306167,-0.032741908,3.0524607,-0.051310234,-0.03825298,6.3747015,-0.027004372,4.1967397,6.0038357
PITX2,-0.07572357,-0.0036421337,4.2742434,-0.04955079,-0.0555265,6.5909023,-0.05785375,2.1158028,-0.03420396,3.24827,-0.054517068,-0.040008496,6.785055,-0.028220806,4.4652624,6.408462
POLR2E,-0.076168634,-0.0036787756,4.291545,-0.04986781,-0.056013882,6.636168,-0.05833015,2.1050327,-0.03434386,3.2759736,-0.054934833,-0.040237103,6.8340936,-0.028415538,4.493652,6.453558
ADAM19,-0.07520136,-0.0036080107,4.246713,-0.04914952,-0.05493576,6.53731,-0.057316955,2.1268919,-0.03398706,3.2128923,-0.05403703,-0.03963541,6.729333,-0.027937995,4.4278736,6.353609
KLF13,-0.07452781,-0.0035541807,4.2129407,-0.048673015,-0.05420547,6.471638,-0.05664981,2.1394198,-0.033734925,3.1703055,-0.053424682,-0.039203245,6.6620903,-0.027616233,4.3874993,6.2846413
GTF2A1L,-0.07753142,-0.0037540551,4.3572454,-0.050805647,-0.057522878,6.76516,-0.059560336,2.0718043,-0.034891263,3.3687742,-0.056132216,-0.04128278,6.9665794,-0.029095931,4.5645227,6.593167
KLF8,-0.07560741,-0.0036589357,4.2634616,-0.049422663,-0.055385284,6.582074,-0.05777283,2.1140873,-0.034121502,3.245214,-0.05444444,-0.03989734,6.769793,-0.028096661,4.454862,6.398033
IRF3,-0.076505125,-0.0036477447,4.313115,-0.05009386,-0.05640327,6.6679688,-0.058613002,2.0963135,-0.034539975,3.305909,-0.055274036,-0.04057422,6.861384,-0.02865397,4.5071754,6.493407
ECT2,-0.07465385,-0.003585256,4.2261906,-0.04880705,-0.054383982,6.489407,-0.05683208,2.1374223,-0.033749502,3.1823082,-0.05359018,-0.039287373,6.6747465,-0.027684689,4.396026,6.300722
ZDHHC16,-0.075572364,-0.003636772,4.259434,-0.049370885,-0.05532747,6.5777493,-0.05771585,2.116444,-0.034114767,3.2422354,-0.05439257,-0.039842863,6.7658086,-0.02805569,4.4482527,6.390772
RAD54B,-0.07596313,-0.0036319292,4.2818766,-0.049686108,-0.055765092,6.611391,-0.058020245,2.1113575,-0.034318566,3.2624981,-0.054722723,-0.04014942,6.8083506,-0.028363807,4.474371,6.430232
ABT1,-0.07675731,-0.0036975092,4.3220124,-0.05027601,-0.056652162,6.6899657,-0.058825973,2.0936499,-0.03462354,3.3126378,-0.055455666,-0.040682487,6.8904033,-0.028770536,4.527005,6.5133767
AGAP3,-0.078471415,-0.0037894538,4.399925,-0.051497858,-0.05858798,6.8543563,-0.060450196,2.047642,-0.035295382,3.426814,-0.057029665,-0.04187927,7.0702386,-0.029708004,4.6315117,6.69079
COIL,-0.07416214,-0.0035346036,4.1956162,-0.048404608,-0.053817175,6.436974,-0.05632535,2.144041,-0.033581052,3.1490998,-0.053122442,-0.03895324,6.6237125,-0.027416345,4.362826,6.2495456
GM15181,-0.08298913,-0.0021622053,3.7564085,-0.050175004,-0.068938605,6.745025,-0.059579942,0.13121492,-0.034713585,3.8809414,-0.064139955,-0.050784077,7.466814,-0.038567938,4.669318,6.9792895
GM26092,-0.08289141,-0.0019589057,3.7571697,-0.050315805,-0.0688408,6.7610283,-0.05938575,0.15078717,-0.034434624,3.886184,-0.064091116,-0.050513256,7.4786906,-0.038677473,4.6577225,6.95909
DDX54,-0.07531875,-0.0036132724,4.248332,-0.049222782,-0.055061292,6.551549,-0.05745257,2.1220603,-0.034037914,3.223123,-0.05415711,-0.03969416,6.7433887,-0.027983107,4.436562,6.36594
SIRT1,-0.075213194,-0.0035903873,4.241348,-0.049114916,-0.054921348,6.541462,-0.057368953,2.1239972,-0.033994686,3.2183833,-0.054060467,-0.039603915,6.73002,-0.027886696,4.426856,6.3531485
MSX2,-0.07401449,-0.003553209,4.1845217,-0.048271887,-0.05365331,6.4252987,-0.05621211,2.1458278,-0.03347936,3.1398106,-0.05298296,-0.03879871,6.612082,-0.027299395,4.3556643,6.235014
TSG101,-0.07772976,-0.0024149406,4.0224676,-0.04832888,-0.056126058,6.333758,-0.057457905,1.9473794,-0.032757178,3.3078876,-0.05422483,-0.04084555,7.162815,-0.031612523,4.7043314,6.201646
AF357399,-0.08388241,-0.0020012727,3.9144104,-0.049295776,-0.06775009,6.518453,-0.0591302,0.1812765,-0.03549686,3.7809758,-0.06384373,-0.050445225,7.562399,-0.038523037,4.63957,6.937907
ZFYVE21,-0.07563492,-0.0036165821,4.267475,-0.049461573,-0.055411447,6.5786667,-0.05771641,2.1180322,-0.03417069,3.241447,-0.0544138,-0.039928496,6.7787232,-0.02818954,4.4559803,6.39731
ANP32A,-0.07434882,-0.0035419508,4.205765,-0.04856048,-0.054040167,6.4547067,-0.05648517,2.1410873,-0.033664744,3.1603281,-0.053277377,-0.03910898,6.64475,-0.02754647,4.3764977,6.2688646
SLC26A10,-0.079369545,-0.0038185338,4.4476204,-0.05216027,-0.059622142,6.9391303,-0.061272964,2.025033,-0.035687204,3.483024,-0.057846665,-0.042547453,7.1630077,-0.030286657,4.6883454,6.781039
LY6G6E,-0.06639461,-0.0054742293,3.2396035,-0.053109344,-0.057400875,6.423989,-0.049672406,1.3863454,-0.02567907,2.3449643,-0.0580504,-0.030433336,6.0379577,-0.030716388,3.4621153,6.0336304
SRI,-0.07769354,-0.0037608056,4.364793,-0.050924405,-0.0576998,6.7793727,-0.059704125,2.0692635,-0.034981657,3.3750963,-0.056303952,-0.0413349,6.9869566,-0.02926773,4.5835466,6.609126
KDM3A,-0.07418091,-0.003527779,4.1980314,-0.04839986,-0.05382771,6.437867,-0.056347463,2.1447473,-0.033608157,3.1499667,-0.053121757,-0.038965914,6.6254582,-0.027416317,4.363152,6.2513194
ZFP446,-0.07455091,-0.0035898178,4.217605,-0.048705023,-0.05426377,6.479686,-0.056768354,2.138821,-0.033714917,3.1740768,-0.05347742,-0.039207134,6.6631494,-0.02757496,4.390541,6.293949
NCOA3,-0.07421451,-0.003567417,4.2006927,-0.048471168,-0.053888734,6.447149,-0.056422684,2.1463563,-0.0335779,3.1505618,-0.05316873,-0.038949944,6.631499,-0.02742121,4.3700004,6.254487
ATF5,-0.07496553,-0.0036002249,4.2426825,-0.049030602,-0.05471601,6.517927,-0.057099313,2.132088,-0.033899244,3.2013314,-0.053849366,-0.03955479,6.70249,-0.027876904,4.4145117,6.334795
PSIP1,-0.07332074,-0.0034885162,4.15168,-0.047782496,-0.052893348,6.357144,-0.055561993,2.1587763,-0.033226337,3.096266,-0.05235618,-0.038365476,6.5383,-0.026935255,4.312501,6.161763
NFATC3,-0.07502006,-0.003610818,4.235635,-0.049010213,-0.054747824,6.5223765,-0.057152968,2.127288,-0.033907786,3.2051182,-0.05389407,-0.039524376,6.710007,-0.02782851,4.41699,6.3360014
GLI1,-0.075986624,-0.003592652,4.2914963,-0.049688682,-0.05580438,6.614134,-0.058047876,2.1090653,-0.03432789,3.272306,-0.0547678,-0.040241178,6.805185,-0.02841192,4.471863,6.4312143
MAPK8,-0.06860155,-0.0028276353,3.9209297,-0.044494536,-0.048588116,5.9095416,-0.05115525,2.1511087,-0.031219825,2.8644657,-0.048607398,-0.035910223,6.0654383,-0.025502443,4.0138526,5.6910634
NR5A2,-0.073209144,-0.008164073,4.275504,-0.045187566,-0.04889077,5.578891,-0.047580194,2.337872,-0.035718508,2.4614434,-0.04800604,-0.03930422,6.2129345,-0.022789335,4.0456257,6.497617
