,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
ABHD12,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
ABHD14A,-0.015488159,-0.026736438,3.585229,2.217224,4.895117,8.23319,-0.057683405,-0.06082237,-0.06451055,-0.06975085,-0.020680835,6.4219637,-0.061621025,-0.061042454,-0.001363133,2.3291292
ABHD14B,-0.0007814376,-0.008167628,0.56447595,-0.00040171764,1.1187011,1.2562215,-0.0075289025,-0.008213027,-0.010122574,-0.009641183,-0.0011604913,0.7059983,-0.007566602,-0.007789751,-0.0012382535,0.38767156
ABHD15,-0.0011139745,-0.008316946,0.64183044,0.07878949,1.1260756,1.4415809,-0.009641136,-0.009640528,-0.011209006,-0.011535625,-0.0020519341,1.0722201,-0.008681459,-0.010454507,-0.00022936224,0.5107157
ABHD17A,-0.002123315,-0.00986944,0.7670703,0.07538518,1.3642092,1.7654766,-0.011247805,-0.012570556,-0.014400876,-0.014470102,-0.0026510598,1.1613028,-0.012429726,-0.012832312,-0.000339258,0.31064492
ABHD17B,-0.0003360647,-0.008207825,0.518144,0.06181943,1.0747713,1.595091,-0.00923141,-0.008586988,-0.012623953,-0.0110547505,-0.0030497306,1.2050582,-0.008281526,-0.01108585,0.16152215,0.62307495
ABHD17C,0.11274895,-0.0064362106,0.3585073,0.2983717,0.834597,1.2277033,-0.0043762475,-0.004579871,-0.010687037,-0.0059512393,-0.0026332047,0.8404201,-0.0063641355,-0.009077824,0.047308587,0.6655002
ABHD2,-0.0040540257,-0.012673178,1.0868626,0.28480247,1.8960983,2.3885057,-0.01605471,-0.0168001,-0.018256012,-0.019941233,-0.0033255648,1.5363766,-0.019431787,-0.015881686,-0.0003211878,0.17124216
ABHD3,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
ABHD4,0.09531551,-0.007170105,0.28520235,0.052070543,0.8130696,1.0877914,-0.0042914134,-0.0041011097,-0.0098321205,-0.005719019,-0.0016595951,0.6996869,-0.004925466,-0.0072834454,0.034070887,0.5030164
ABHD5,-0.006942514,-0.015912404,1.602389,1.233569,2.4523587,3.6658766,-0.02332365,-0.027314713,-0.025240548,-0.028726641,-0.009225057,2.7975826,-0.031303097,-0.028138421,0.07112214,0.7314542
ABHD6,-0.0010233852,-0.007228856,0.50753605,0.06828311,1.021221,1.1780214,-0.00706971,-0.006597196,-0.010688639,-0.008868649,-0.00040042133,0.84683573,-0.0058418787,-0.007647066,-0.00024247824,0.42980123
ABI2,-0.0017150922,-0.007094614,0.76903486,0.73022765,1.2095181,1.6421444,-0.010237336,-0.010624929,-0.011941975,-0.012008622,-0.004989286,1.367255,-0.0132366475,-0.015244201,0.12906004,0.57759136
ABI3,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
ABLIM1,-0.012182275,-0.0298523,3.4330218,1.9074175,4.941796,8.614715,-0.05704819,-0.062866844,-0.06839013,-0.068794504,-0.025565114,6.5447683,-0.066745274,-0.06582589,-0.00050284446,1.9659549
ABLIM3,-0.00029856403,-0.007122765,0.3900008,0.13892443,0.89188623,1.1574926,-0.0050123064,-0.0059925555,-0.010281626,-0.0070417956,-0.0015428332,0.77750385,-0.0060153026,-0.0077056577,-0.00022938415,0.58813167
ABO,0.070210926,-0.007127605,0.3337094,0.10592601,0.84176195,1.1587263,-0.0051791184,-0.004782003,-0.010081031,-0.0066018114,-0.0016361466,0.76401854,-0.0054638074,-0.007591629,0.011107445,0.56035686
ABR,-0.0008999597,-0.00772869,0.60863,0.12084481,1.005727,1.3268306,-0.007978687,-0.009240919,-0.010077631,-0.01013623,-0.002145287,0.9520767,-0.008344887,-0.009611897,-0.00067553,0.52755946
ABRACL,-0.00043385974,-0.00838728,0.45735008,-0.00013100215,1.0412151,1.4066502,-0.007974253,-0.007547174,-0.011192258,-0.010359647,-0.0014069529,0.972324,-0.0066532074,-0.009452428,0.09487441,0.3927706
ABTB2,0.10306386,-0.0068967585,0.309211,0.03908787,0.77383614,0.9929812,-0.004448496,-0.0041251536,-0.009139017,-0.005709433,-0.0009924949,0.63069284,-0.004239955,-0.0068063657,0.007671237,0.47026455
AC002117.1,0.098854244,-0.007188308,0.33840278,0.10615091,0.85842943,1.1261979,-0.004943901,-0.004831911,-0.010374402,-0.006520885,-0.0015044198,0.77662396,-0.0047559855,-0.007880947,0.07201778,0.5209011
AC002331.1,0.08503601,-0.0066644405,0.3060982,0.15894832,0.8353642,1.1211404,-0.004043397,-0.004335587,-0.010099323,-0.005592612,-0.0021070847,0.7054901,-0.0057004937,-0.008003639,0.011138782,0.5853587
AC002451.3,0.0707954,-0.0067881066,0.3228561,0.15184855,0.79691637,1.0812696,-0.004220906,-0.00450132,-0.009572066,-0.00581893,-0.0017390364,0.7003434,-0.005364506,-0.0074361204,-0.00015896618,0.5907442
AC002454.1,0.05815373,-0.007196844,0.35711664,0.21210986,0.95309174,1.3084141,-0.00509715,-0.0051551247,-0.011133724,-0.0069945883,-0.002613402,0.8624666,-0.006403738,-0.008980385,0.055818364,0.6490706
AC004069.2,-0.0124158915,-0.02965511,3.4553895,1.8636762,4.9941516,8.635829,-0.05780812,-0.06203736,-0.06757056,-0.06894887,-0.025063483,6.4524236,-0.066411756,-0.064906634,0.009819388,1.8692789
AC004156.3,0.10887083,-0.0070535713,0.33185822,0.14998016,0.849115,1.1676517,-0.004720616,-0.004617584,-0.010338098,-0.0062467083,-0.0019230532,0.7840276,-0.005410527,-0.008124723,0.044237748,0.5806037
AC004754.3,0.065159276,-0.0070208544,0.24714231,-0.00036229662,0.75836575,0.9799957,-0.0039784564,-0.00442015,-0.009011756,-0.0055347052,-0.0013710546,0.52685493,-0.004638321,-0.006251304,-0.00038015872,0.45255464
AC004854.4,0.12609111,-0.006441772,0.34734926,0.22541663,0.810415,1.150465,-0.0043389015,-0.0042786445,-0.010189805,-0.005821887,-0.0022185775,0.8155347,-0.0055697463,-0.008427241,0.0689,0.6121532
AC004951.6,-0.011835006,-0.029908692,3.466946,1.8128644,4.9723625,8.585462,-0.05828176,-0.06208219,-0.06758645,-0.06884705,-0.02492415,6.4201093,-0.066623054,-0.06455042,-0.000114895105,1.835828
AC005082.12,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC006129.2,-0.007932514,-0.030688329,2.2737095,0.860464,4.32524,8.513989,-0.0469532,-0.052151825,-0.07157671,-0.059446022,-0.027344141,5.3553634,-0.055375833,-0.057014596,0.24341619,2.1834927
AC006369.2,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC006449.2,0.11471718,-0.006751202,0.3286892,0.14439571,0.7649192,1.0482515,-0.0035971336,-0.003856717,-0.009310196,-0.00513129,-0.0019276174,0.6560929,-0.004822736,-0.0076869964,-0.00012533546,0.5895084
AC007038.7,0.21344005,-0.0029118147,0.10402712,0.35905868,0.6415854,0.82566345,-0.0048834,-0.001306007,-0.006489648,-0.0033985304,-0.0033392059,0.53717923,-0.003362576,-0.008737375,0.2862379,0.36617327
AC007325.4,0.005548283,-0.009464879,0.45077652,-0.000480796,1.2551663,1.5254167,-0.0067362073,-0.0083941175,-0.013340477,-0.009627463,-0.002589821,0.84103584,-0.008504828,-0.009888949,0.009626061,0.4404896
AC007349.5,0.1537922,-0.007273754,0.41503516,0.22944877,0.9250835,1.3782223,-0.005957519,-0.0059305984,-0.0116350055,-0.0077335443,-0.0031375522,0.9518564,-0.0069121956,-0.009973619,0.09116724,0.6921933
AC007381.3,0.12187012,-0.0065642768,0.33444813,0.19506067,0.81432605,1.1558868,-0.004431948,-0.0044734348,-0.010272916,-0.0058855233,-0.0023372725,0.78532505,-0.0058056456,-0.008344675,0.04271003,0.61525536
AC007383.3,0.12006991,-0.006594884,0.36333153,0.24326034,0.8426827,1.2017237,-0.0044882214,-0.0047988067,-0.010587166,-0.006135436,-0.002431401,0.83758545,-0.006044514,-0.008761099,0.056049272,0.65371674
AC007386.2,-0.00026483406,-0.0072895973,0.39331862,0.29154676,1.0442227,1.4649136,-0.005024527,-0.0057057766,-0.012375044,-0.007375069,-0.003284867,0.9594952,-0.0077832616,-0.009433384,0.024597913,0.74450386
AC007386.4,0.065730885,-0.0070715975,0.30937532,0.0901227,0.8427049,1.1229389,-0.00455692,-0.0045191436,-0.0100829275,-0.0061904774,-0.0017017075,0.70013356,-0.0052557215,-0.0074740117,0.0010411888,0.5555638
AC007405.6,0.14642805,-0.006321639,0.34510058,0.22181891,0.77044225,1.1170428,-0.004463147,-0.0042253183,-0.010065305,-0.0057772524,-0.0021772943,0.8224975,-0.0053003007,-0.008374527,0.083332665,0.5857753
AC007880.1,-0.00050782826,-0.0071855304,0.29859042,0.11024271,1.0928923,1.2281809,-0.0049191904,-0.005516496,-0.010334328,-0.0077012633,-0.002900094,0.68200326,-0.007280082,-0.008673697,0.05925072,0.5563541
AC008079.10,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC008088.4,0.10173003,-0.006639599,0.30223095,0.090455994,0.79200685,1.0658485,-0.004237007,-0.004207936,-0.009830819,-0.005620663,-0.001730786,0.6983386,-0.0051065073,-0.0074779554,0.031133942,0.5432433
AC008753.6,-0.0008466929,-0.008304593,0.4938636,0.13608901,1.143221,1.3588096,-0.006427536,-0.00802315,-0.011648406,-0.00874742,-0.002498492,0.72656107,-0.008485199,-0.008533916,-0.0015421648,0.5306129
AC009120.10,0.09839812,-0.0066136615,0.3262387,0.1859087,0.79392135,1.0898482,-0.0040131556,-0.0044940277,-0.009752883,-0.0056719123,-0.0018680529,0.7299378,-0.005470953,-0.007844948,0.00621669,0.6207632
AC009473.1,0.1297838,-0.0067638773,0.35458845,0.18900996,0.84547114,1.2054749,-0.0048175445,-0.004764427,-0.0105628595,-0.006347817,-0.0024125597,0.81599355,-0.0060220533,-0.0086703915,0.052821107,0.63639396
AC009495.2,0.1571023,-0.0035057433,0.10924903,0.36155385,0.71193504,0.8404355,-0.0035400765,-0.0012739217,-0.0069676125,-0.0027551805,-0.0026589115,0.48355255,-0.003970537,-0.008205667,0.18129002,0.43289524
AC009506.1,0.096840434,-0.0074312733,0.4238832,0.30902448,0.9383894,1.4232469,-0.005153597,-0.00577995,-0.011285358,-0.0074129608,-0.0033979188,0.9506782,-0.0076316893,-0.009821234,0.038105294,0.7580925
AC009948.5,0.035447277,-0.007898647,0.36674345,0.0718914,0.9777808,1.308546,-0.006113129,-0.005682198,-0.011165875,-0.007927284,-0.0021086712,0.85647786,-0.0059514185,-0.0083061755,0.050885938,0.54741687
AC010226.4,0.050251372,-0.006380822,0.34082907,0.2882825,0.83634436,1.189071,-0.004351472,-0.0044810898,-0.010595263,-0.0059589753,-0.0024011538,0.85974,-0.0060895416,-0.00851405,0.04199537,0.67622846
AC011043.1,0.13976437,-0.006681926,0.39883515,0.23312774,0.85217166,1.2561077,-0.0049648345,-0.0050593303,-0.010772875,-0.00656161,-0.0026466143,0.89058447,-0.0063508344,-0.009170746,0.08681076,0.6594122
AC011893.3,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC011899.9,0.074291565,-0.0063498537,0.3655203,0.35027367,0.8603424,1.2802008,-0.004413137,-0.004714306,-0.0113052325,-0.0060432237,-0.0028736012,0.8624251,-0.006910216,-0.00957337,0.035431862,0.70928335
AC012074.2,0.06544174,-0.007339236,0.32297862,0.15128233,0.91409755,1.2359148,-0.0048874253,-0.004918861,-0.01078114,-0.0066440576,-0.0022381174,0.7691777,-0.005897361,-0.008354643,0.02462922,0.5958719
AC012123.1,0.10562832,-0.006813046,0.37030542,0.24605854,0.9016216,1.2686545,-0.004528984,-0.0049413336,-0.0109906625,-0.006346007,-0.0026445356,0.85672677,-0.0065334463,-0.009186018,0.061819978,0.668078
AC013264.2,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC013461.1,-0.012561847,-0.029307155,3.448264,1.898779,4.9762545,8.5938,-0.05796614,-0.06215593,-0.06773231,-0.0687764,-0.025327455,6.439708,-0.06666922,-0.06496126,0.024724603,1.8405875
AC015971.2,0.09194364,-0.0065649757,0.32265905,0.19003679,0.83760285,1.1529875,-0.0042565847,-0.004345437,-0.010350257,-0.00574535,-0.0022361367,0.76925325,-0.0058771702,-0.0083003165,0.03605155,0.60906154
AC015987.1,0.10848214,-0.00764221,0.40377542,0.13449812,0.94198525,1.3629699,-0.0061609903,-0.006343915,-0.011655301,-0.008114605,-0.0027704048,0.93199825,-0.006690471,-0.009604699,0.09027426,0.6571239
AC016549.1,0.1302845,-0.0069387387,0.3537809,0.24218741,0.8926809,1.2535508,-0.0046847616,-0.0049471334,-0.010824234,-0.0065581724,-0.0026445624,0.8379214,-0.006369842,-0.009141857,0.04826116,0.6490606
AC016831.7,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC017002.1,0.07023548,-0.0068401108,0.30341902,0.036872484,0.7839644,1.0888766,-0.0047421847,-0.0046875193,-0.0094000045,-0.0062820073,-0.0017273293,0.6674633,-0.0052541285,-0.0073443167,0.0081909895,0.5392357
AC018766.4,0.06661125,-0.0063913893,0.29355162,0.1539979,0.7216177,1.0357232,-0.004222557,-0.003618776,-0.009345765,-0.0049786023,-0.0022694275,0.70462024,-0.005330514,-0.0078475345,0.045256928,0.5305414
AC020571.3,-0.0015687522,-0.007950756,0.6709012,0.32043532,1.1472113,1.5864141,-0.010699551,-0.010499243,-0.012413966,-0.012704402,-0.0034543704,1.4012662,-0.010362057,-0.012700293,0.07350142,0.6982758
AC022182.1,0.065793104,-0.0071849125,0.36223158,0.13694897,0.90682924,1.138892,-0.005439816,-0.005419189,-0.0100476155,-0.007039647,-0.0014162463,0.7182102,-0.005375912,-0.008067586,-4.398674e-06,0.52731496
AC023590.1,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC025171.1,0.014709303,-0.0071311607,0.39371112,0.09180108,0.8720436,1.1541965,-0.0051963036,-0.0061255204,-0.009939681,-0.0072490834,-0.0016765767,0.76726973,-0.0058044675,-0.007835424,0.02711755,0.54334056
AC027601.1,0.13263783,-0.0068213134,0.3671958,0.21485642,0.8607321,1.2003814,-0.0045316154,-0.0049527744,-0.010544996,-0.006254744,-0.0022912268,0.81200683,-0.0059782527,-0.008831323,0.048446037,0.6518337
AC069277.2,0.110881224,-0.006484613,0.37438706,0.30887663,0.86473846,1.2756369,-0.0046336087,-0.0047913617,-0.011082962,-0.0062691155,-0.0028863181,0.8847518,-0.006620184,-0.009395516,0.06599732,0.6817263
AC069363.1,0.12067341,-0.007619048,0.39121708,0.19199456,0.9852843,1.3582726,-0.0053418903,-0.00585827,-0.011508725,-0.0074320612,-0.0027247283,0.86144257,-0.006814174,-0.009514301,0.06625808,0.65803915
AC073934.6,0.10751363,-0.0067416416,0.28145498,0.060419768,0.7358533,0.98883104,-0.0039353133,-0.0038898569,-0.009173749,-0.0052337754,-0.0013437959,0.649289,-0.004485628,-0.006815575,0.010075122,0.5134762
AC074289.1,-0.0004428185,-0.008019839,0.5095384,0.0078083426,1.0427083,1.2717854,-0.0074829147,-0.0077081197,-0.010096389,-0.009468428,-0.0010509014,0.8280839,-0.0067123673,-0.008232884,-0.00033684686,0.44321555
AC078883.3,-0.006588087,-0.014730522,1.2927094,0.83453333,2.420603,3.5613034,-0.021448888,-0.023302497,-0.02618705,-0.027417548,-0.007653511,2.5424933,-0.025884585,-0.02317859,-0.00047152667,0.81000483
AC079305.10,0.08003739,-0.0071245516,0.3759362,0.1734287,0.9204645,1.2704769,-0.0052858973,-0.005201261,-0.010892851,-0.007060268,-0.0023313537,0.84517455,-0.006099808,-0.008663892,0.05535268,0.63659775
AC079630.4,-0.0046413075,-0.011140645,0.9415821,0.7273244,1.8078458,2.6524293,-0.017363816,-0.019137498,-0.019538797,-0.021080365,-0.0066313,2.216992,-0.018960437,-0.019289859,0.0017606765,1.091238
AC079742.4,0.11327884,-0.006950965,0.30437386,0.15214504,0.81029236,1.1197044,-0.004330378,-0.0044755614,-0.01015936,-0.00595499,-0.002078814,0.7598318,-0.005382663,-0.008035064,0.016950563,0.59344125
AC079767.4,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC083843.1,0.10677301,-0.0066711735,0.36565822,0.2624761,0.8639381,1.2286056,-0.0044311737,-0.0048912824,-0.010744394,-0.0061917016,-0.0025002405,0.8368684,-0.006331494,-0.008996605,0.04355234,0.6795581
AC084082.3,0.06836688,-0.0066299792,0.36761177,0.3161869,0.8745184,1.277445,-0.0047148103,-0.0049261865,-0.011092907,-0.0063733254,-0.002666163,0.88548994,-0.006757578,-0.0092931865,0.033064082,0.71705973
AC092535.3,0.0018982645,-0.007248773,0.24997804,0.023087628,0.9898701,1.1750269,-0.0043844283,-0.0055273385,-0.009972737,-0.0070605157,-0.0032422792,0.6125165,-0.0074244128,-0.008392938,0.020856187,0.5732347
AC092580.4,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC093323.3,-0.012406802,-0.029659238,3.4572425,1.8649592,4.9929104,8.635104,-0.057830594,-0.0620683,-0.06759274,-0.068963036,-0.025088003,6.453794,-0.06643772,-0.064938754,0.007933378,1.8708657
AC093495.4,0.15309766,-0.0038938366,0.106039084,0.31909063,0.78133404,0.8938943,-0.0040087663,-0.0012980312,-0.0072691105,-0.0032337457,-0.0026280016,0.5008481,-0.003824033,-0.00824922,0.21280646,0.3872497
